---------- LEXICON ----------
deixára-se - 1
deixaram - 3
deixaram-se - 1
deixarei - 3
deixaremos - 1
deixaria - 2
deixasse - 4
deixassem - 3
deixava - 6
deixava-se - 5
deixavam - 3
deixavam-se - 1
deixe - 3
deixe-a - 2
deixe-me - 5
deixe-se - 2
deixei - 2
deixem - 1
deixemo-nos - 1
deixemos - 1
deixo - 2
deixo-lhe - 1
deixo-o - 1
deixou - 8
deixou-lhe - 1
deixou-me - 1
deixou-se - 6
deixou-te - 1
deleitosas - 1
deletions - 1
delgado - 1
deliberou - 2
deliberou-se - 1
delicada - 3
delicadas - 1
delicadezas - 1
delicado - 1
delicados - 1
delicia - 1
delicias - 2
deliciava - 1
delicio - 1
deliciosa - 2
deliciosamente - 1
delicioso - 4
delicto - 2
delinquente - 2
delirante - 1
delirantes - 1
delirio - 8
delirios - 1
della - 1
dellas - 1
delle - 2
delles - 2
delporto - 3
demais - 3
demand - 1
demente - 1
demo - 7
demoninho - 1
demonio - 11
demonios - 4
demonstrações - 1
demora - 2
demoradamente - 1
demorando-se - 1
demorar-se - 3
demorasse - 1
demorava-se - 1
demoravam - 2
demore - 1
dendem - 1
densa - 2
dentadas - 1
dente - 2
dentes - 29
dentro - 90
denuncia - 1
denunciar - 1
denunciava - 1
deparava - 1
dependeria - 1
dependia - 1
dependo - 1
depends - 1
dependuradas - 1
dependurado - 1
dependurou - 1
depois - 183
depor - 1
depôr - 1
deporia - 1
depositado - 1
deposito - 4
depositos - 2
depôz - 1
depravados - 1
depressa - 9
deprimiam - 1
deputado - 1
der - 2
dera - 4
déra - 9
dera-lhe - 1
déra-lhe - 1
deram - 6
deram-lhe - 1
deres - 1
déres - 1
derivative - 3
derive - 1
derived - 1
derradeira - 1
derradeiras - 1
derradeiro - 1
derramado - 1
derramando - 1
derramaria - 1
derramou-se - 1
derreado - 3
derrear-se - 1
derreter-se - 2
derreteu-se - 1
des - 1
desabados - 1
desabafava - 1
desabafo - 1
desabafou - 1
desabotôa - 1
desabotoada - 1
desabotoando-lhe - 1
desabotoar-lhe - 1
desabotoou - 1
desabou - 4
desabrocha - 1
desabrochara - 1
desacompanhado - 1
desaffronta - 1
desafinado - 1
desafinados - 1
desafio - 6
desafio-o - 1
desafiou - 1
desafogar - 1
desafogasse - 1
desaforos - 2
desagradar-lhe - 1
desalentados - 1
desalugados - 1
desamparada - 1
desamparo - 1
desandou - 1
desapparecendo - 1
desapparecêra - 3
desappareceram - 3
desappareceu - 6
desapparecia - 2
desappareciam - 1
desaprovava - 1
desarmado - 1
desarmára - 1
desarolhar - 1
desarrolhavam-se - 1
desarticulada - 1
desasocego - 1
desassocegada - 1
desassocego - 1
desassombrada - 2
desastradamente - 1
desastre - 5
desastres - 2
desastrosas - 1
desatada - 1
desatar - 1
desatou - 3
desatou-lhe - 1
desbarata - 1
desbaratavam - 1
desbotado - 1
desça - 1
descahimento - 1
descahir - 1
descalça - 2
descalçar - 1
descalçava - 1
descalço - 1
descalejados - 1
descambava - 1
descança - 1
descançar - 3
descance - 2
descanço - 4
descansados - 1
descansando - 1
descansar - 1
descansava - 1
descansavam - 2
descansemos - 1
descanso - 3
descansou - 1
descarga - 1
descarregava-o - 1
descarregavam - 1
descendo - 4
descer - 1
desceram - 3
desceu - 4
descia - 3
desciam - 1
descoberto - 2
descobria - 2
descobriam-se - 2
descobrindo-se - 1
descobrio - 3
descobrio-lhe - 1
descobrir - 5
descobrisse - 1
descomposta - 2
descompostura - 2
desconcertaram - 1
desconfiada - 2
desconfiado - 4
desconfiança - 4
desconfiar - 4
desconfiaria - 1
desconfiava - 1
desconhecel-o - 1
desconhecida - 1
desconhecido - 1
desconjuntados - 1
desconjuntavam - 1
desconsolada - 2
desconsolado - 1
desconsolo - 1
descontentamento - 1
descortinou-se - 1
descrer - 1
descrevendo - 1
described - 1
descubro - 1
descuidado - 1
descuidar - 1
desculpas - 1
desculpe - 2
desd - 1
desde - 38
desdem - 4
desdenhosa - 1
desdenhoso - 2
desdenhosos - 1
desdobrando-se - 1
desdobrava - 1
desdobravam-se - 1
deseja - 1
desejado - 1
desejar - 2
desejava - 5
desejo - 9
desejos - 6
desembainharam - 1
desembaraçado - 1
desembaraçados - 1
desembestadas - 1
desembestando - 1
desembuchará - 1
desembuche - 2
desembuchou - 1
desempenhava - 1
desempregada - 1
desencabeçara - 1
desengravatado - 1
desenhavam-se - 1
desenho - 1
desenrolando - 1
desenrugou-lhe - 1
desensoffrida - 3
desentendida - 1
desentulho - 2
desenvolvimento - 1
desequilibrasse - 1
deserta - 2
desertando - 1
desertando-lhe - 1
desesete - 2
desesperadas - 1
desesperado - 1
desesperadora - 1
desesperança - 1
desesperando - 1
desesperava-se - 1
desespero - 9
desfallecer - 1
desfazendo-lhe - 1
desfazendo-se - 1
desfazer-se - 1
desfazia-se - 1
desfechando - 2
desfechava - 1
desfechava-lhe - 1
desfechavam - 1
desferio - 2
desferir - 1
desferiram-se - 1
desfez-se - 3
desfiavam - 1
desfibrados - 1
desfigurado - 1
desfilada - 2
desfilava - 1
desfilavam - 2
desfloramento - 1
desfolharam-se - 1
desforço - 2
desfranzio - 1
desfranzio-se-lhe - 1
desfructar - 1
desfructára - 1
desfructava - 1
desfrutado - 1
desfrutando - 1
desfrutar - 1
desgalgando - 1
desgostava - 1
desgostei-me - 1
desgosto - 9
desgostos - 11
desgostoso - 1
desgostou-se - 2
desgraça - 8
desgraçada - 10
desgraçadamente - 1
desgraçadinha - 1
desgraçado - 10
desgraçando - 1
desgraças - 1
desgrenhada - 3
deshabitado - 1
deshonestidade - 1
deshonra - 1
deshonrados - 1
deshonram - 1
desillusões - 1
desistiam - 1
desistindo - 1
deslambida - 1
deslavada - 1
deslavado - 1
desleal - 1
desleixar-se - 1
deslumbrado - 1
deslumbramento - 1
desmantelada - 1
desmantelados - 1
desmazelo - 1
desmentio-o - 1
desmereciam - 1
desmoralisação - 1
desnorteou - 2
desnorteou-os - 1
desoccupados - 1
desoccupassem - 1
desoccupou - 1
desordem - 4
desordenada - 1
desovar - 1
despachada - 1
despachado - 1
despachal-a - 4
despachando-as - 1
despachante - 3
despachar - 1
despachava - 2
despachavam - 1
despachavam-se - 1
despache - 2
despache-a - 1
despache-o - 1
despachei - 1
despacho - 1
despachou - 1
despedia-se - 1
despedindo-se - 1
despedio - 1
despedio-se - 1
despedir-se - 1
despeito - 7
despeitos - 1
despejadas - 1
despejado - 1
despejal-a - 1
despejando - 2
despejar - 3
despejaram-lhe - 1
despejaria - 1
despejasse - 1
despejava - 2
despejavam - 1
despejo - 5
despejou - 2
despendia - 1
despendio - 1
despenhadeiro - 1
despenhadeiros - 1
despensa - 3
desperdiçada - 1
despertador - 1
despertasse - 1
despertou - 1
despeza - 4
despezas - 2
despia - 1
despiam - 1
despicar-se - 1
despida - 1
despidos - 1
despindo - 1
despio-se - 1
despir-me - 1
despiram-se - 1
despite - 1
despojo - 1
despolindo - 1
despota - 1
despoticamente - 1
despregadas - 1
despregar - 2
desprendendo - 1
desprendeu-se - 1
despreoccupadamente - 1
despreza - 1
desprezal-a - 1
desprezaram-se - 1
desprezava - 1
desprezo - 6
desquitada - 1
desquitado - 1
desregrára - 1
desse - 1
désse - 8
dessem - 4
destacando-se - 2
destacava-se - 3
destacavam - 3
destacavam-se - 1
destapa - 1
déste - 1
destemido - 2
destendia-lhe - 1
desterrado - 3
desterrados - 1
desterro - 1
desthronou - 1
destinada - 2
destinado - 1
destino - 4
destoldára-se - 1
destra - 1
destreza - 2
destripado - 1
destripando - 1
destriparem - 1
destroça - 1
destrocar - 1
destroço - 2
destroços - 3
destroy - 2
destruição - 1
destruil-as - 1
destruir - 1
desunharem - 1
desunia - 1
desvairada - 1
desvairado - 1
desvairados - 2
desvanecida - 1
desvanecimento - 1
desvarios - 2
desvelo - 1
desvelos - 1
desvendavam-se - 1
desventuras - 1
desviando-a - 1
desviava - 1
desviou - 1
desviou-se - 1
detach - 1
detendo-o - 1
deter-se - 2
determinados - 1
determinaram - 1
determinava - 1
determine - 1
detesta - 1
detestava - 1
detrás - 2
detraz - 7
detrimento - 1
deu - 42
deu-lhe - 8
deu-se - 2
deus - 41
devagarinho - 1
devaneios - 1
devant - 1
devassado - 1
devassos - 1
devastação - 2
deve - 13
devedor - 1
devem - 1
devendo - 2
dever - 1
deveras - 3
devéras - 5
deveres - 1
deveria - 1
deves - 2
devia - 22
deviam - 3
devo - 1
devo-lhe - 1
devorado - 1
devoradora - 2
devoral-a - 1
devorando-o - 1
devorar - 4
devorava - 1
devorava-a - 1
devorava-o - 1
devorou-a - 1
devota - 1
devotamente - 1
dez - 24
dezembro - 2
dezoito - 1
dia - 134
diabo - 79
diabos - 11
diacho - 1
diachos - 1
dialogados - 1
diamante - 1
diante - 6
diariamente - 1
dias - 50
dicendi - 1
dictava - 1
different - 1
differente - 1
difficeis - 1
difficil - 3
difficuldade - 2
difficuldades - 2
difficultosamente - 1
diga - 3
diga-lhe - 10
diga-me - 2
digamos - 1
digas - 2
digestão - 3
dignamente - 1
dignidade - 1
digno - 1
dignos - 1
digo - 6
digo-lhe - 2
dilatando - 1
diligencias - 1
diligente - 2
diminuíra - 1
diminuisse - 1
dinheirama - 1
dinheiro - 60
diogo - 2
diploma - 1
dir-se - 1
dir-se-ia - 3
dirá - 1
dirão - 2
direcção - 9
direcções - 4
direct - 1
directamente - 1
directly - 1
directo - 1
directora - 3
direi - 1
direita - 24
direitinho - 4
direito - 17
direitos - 2
diria - 2
dirigiam - 2
dirigido - 3
dirigio - 3
dirigio-se - 1
dirigir-se - 2
dirija - 1
disciplina - 1
disclaim - 1
disclaimer - 3
disclaimers - 1
discontinue - 1
discordia - 1
discover - 1
discovered - 1
discreta - 2
discretamente - 1
discreteava - 1
discreto - 1
discussão - 3
discussões - 1
discutia - 1
discutia-se - 2
discutiam - 3
discutido - 1
discutindo - 1
discutio-se - 1
discutir - 1
discutiram - 1
disfarçadamente - 1
disfarçando - 1
disfarçar - 1
disfarce - 6
disfarçou - 3
disformes - 1
disk - 1
dispara - 1
disparar - 1
disparate - 2
disparatou - 1
disparava - 1
disparou - 1
dispendiosos - 1
dispensado - 1
dispensar - 2
dispensava - 1
dispensavam - 1
dispersar - 1
dispersas - 1
display - 1
displayed - 1
displaying - 4
dispõe - 1
dispondo-se - 1
disposição - 4
disposições - 2
disposta - 11
disposto - 13
dispostos - 4
dispôz-se - 1
dispozeram-se - 1
dispunha - 5
dispunha-se - 2
dispunham - 1
dispunham-se - 1
disputal-os - 1
disputam - 1
disputando - 1
disputar - 1
disputava - 1
disputavam - 1
disse - 71
disse-lhe - 11
disse-me - 1
dissemos - 1
dissera - 2
disséra - 2
dissera-lhe - 1
disseram - 2
disseram-lhes - 1
dissesse - 3
dissessem - 1
disseste - 2
dissipa - 1
disso - 4
dissolvendo - 1
dissolvendo-se - 1
dissolver - 1
dissolveram-se - 1
dissolveu-se - 1
dissolvida - 1
distancia - 5
distante - 1
distantes - 2
distincção - 1
distincta - 1
distinctas - 1
distinguia - 3
distinguia-se - 1
distinguiam - 4
distinguil-o - 1
distinguir - 1
distinguira - 1
disto - 1
distrahida - 1
distrahidamente - 1
distrahido - 2
distrahidos - 1
distribuio-os - 1
distribute - 6
distributed - 4
distributing - 7
distribution - 6
distributor - 1
dito - 10
divan - 1
divans - 1
diversas - 3
diversos - 4
divertem - 1
divertia - 2
divertia-se - 2
divertiam - 2
divertimento - 2
divertindo-se - 1
divertir-se - 1
divida - 4
dividida - 2
dividir - 1
divina - 1
diz - 16
diz-lhe - 1
dizel-o - 1
dizem - 3
dizendo - 8
dizendo-lhe - 1
dizer - 35
dizer-lhe - 3
dizer-lhes - 1
dizes - 2
dizia - 16
dizia-lhe - 1
diziam - 3
diziam-lhe - 1
do - 902
dó - 3
dôa - 1
doam - 1
dobadoira - 1
dobra - 1
dobrada - 2
dobradas - 1
dobrando - 1
dobrar - 1
dobrára - 1
dobrassem - 1
dobrava - 1
dobravam - 2
dobre - 2
dobro - 1
dobrou - 1
doce - 12
doces - 3
documento - 2
doença - 1
doendo - 1
doente - 13
doentinha - 1
doer - 1
does - 2
doia - 1
doía-lhe - 1
doida - 9
doidas - 1
doidejam - 1
doidejava - 2
doido - 4
doidos - 2
doirada - 1
doiradas - 2
doirado - 4
dois - 103
dolorido - 1
dolorosa - 7
dolorosas - 1
domain - 2
domestico - 1
domicilio - 1
dominados - 1
dominando-o - 1
dominava - 1
dominavam - 1
domingo - 30
domingos - 35
dona - 69
donate - 3
donation - 1
donations - 15
donde - 6
dono - 22
donors - 1
donos - 2
dons - 1
donzella - 7
donzellas - 2
dôr - 7
dorée - 1
dores - 7
dôres - 27
dorme - 1
dormem - 1
dormi - 1
dormia - 10
dormiam - 1
dormida - 1
dormindo - 6
dormio - 4
dormir - 25
dormiram - 1
dormitorio - 3
dorso - 1
dos - 256
dotado - 1
dotal - 1
dote - 8
dou - 10
dou-lh - 1
dou-lhe - 2
dou-te - 2
dous - 11
doutor - 4
doutorzinho - 1
downloading - 1
doze - 7
dramatico - 1
drogas - 1
droit - 1
duas - 74
dubias - 1
duchas - 1
duello - 1
dueto - 1
dunga - 1
dupla - 1
dura - 7
durante - 37
duras - 5
duro - 7
duros - 2
durou - 1
duvida - 8
duvidas - 1
duvido - 2
duvidosas - 1
duvidoso - 1
duzentos - 4
duzia - 4
e - 3008
é - 363
ê - 2
e-mail - 1
each - 1
easily - 1
easy - 1
ebook - 13
ebooks - 7
ebria - 2
ébria - 3
ebrio - 4
ebrios - 1
echo - 1
echoou - 3
economia - 5
economias - 5
economica - 1
economisou - 1
edição - 1
edificações - 1
edition - 1
editions - 4
educação - 2
educada - 3
educado - 1
educar - 2
educational - 1
effeito - 27
effluvio - 2
effluvios - 1
effort - 2
efforts - 3
egoa - 1
egoas - 1
egreginha - 1
egreja - 3
eguia - 1
ein - 1
eis - 2
either - 1
eixos - 1
el-rei - 1
elect - 1
electrica - 1
electricamente - 1
electronic - 27
electronically - 2
elegante - 1
eleger - 1
eleições - 2
eleitoraes - 1
elemento - 1
elementos - 1
elevava-se - 1
elevou-lhe - 1
elevou-se - 1
ella - 294
ellas - 10
elle - 287
elles - 33
elo - 1
elogiado - 1
elogiavam-lhe - 1
elogios - 1
em - 755
email - 2
embaciado - 1
embainhando - 1
embalando - 1
embalasse - 1
embalde - 1
embalsamada - 1
embambecidas - 1
embaraçavam-lhe - 1
embaraço - 1
embarca - 1
embarcado - 1
embastilhado - 1
embatucava - 1
embebedal-o - 1
embebedam - 1
embebedava - 1
embebedava-se - 1
embebedou-lhe - 1
embeber - 1
embebida - 2
embebido - 1
embeiçado - 1
embesourada - 1
embigadas - 1
embirro - 2
embonecada - 1
embora - 5
emborcando - 1
emborcava - 1
emborcou - 1
embriagador - 1
embriaguez - 9
embrulhado - 1
embrulho - 8
embrulhos - 2
embrutecia - 1
emfim - 7
emgommadas - 1
emmagrecêra - 1
emmaranhada - 1
emmudeceram - 1
empadinhas - 1
empafia - 2
emparelhar - 1
empenhada - 2
empenhados - 1
empenhamos - 1
empenho - 11
empertigando-se - 1
empertigava-se - 1
empestava - 1
empilhadas - 1
empilhando - 1
empinada - 2
empinando - 2
empinava - 1
empinem - 1
empirico - 1
employee - 1
employees - 1
empolgada - 1
empolgar - 3
empolgar-lhe - 2
empolgava - 1
empoou-se - 1
empregado - 11
empregados - 4
empregal-a - 1
empregar - 3
empregára-se - 1
emprego - 2
emprenhado - 2
emprestado - 1
emprestava - 1
emprestavam - 1
emprestimos - 1
emprestou - 1
emprezarios - 1
emprezas - 1
empunhado - 1
empunhando - 1
empunhava - 1
empurra - 1
empurrados - 2
empurral-as - 1
empurrando - 3
empurrão - 1
empurre - 1
empurrou - 1
emquanto - 45
emtanto - 13
en - 1
enamorado - 1
enamorados - 2
enbandeirava - 1
encabrestar - 1
encabula - 1
encaminhar-se - 1
encaminharam-se - 1
encaminhou-se - 4
encanecida - 2
encanecidos - 1
encantadora - 1
encanto - 2
encantos - 1
encanudado - 1
encanzinar-se - 1
encaracolada - 1
encarando - 1
encarapinhado - 1
encarar - 1
encarava - 1
encardidas - 1
encarnada - 2
encarnadas - 1
encarnado - 2
encarou-o - 1
encarregar-se - 1
encarregava - 3
encarregava-o - 1
encarregava-se - 1
encarregou-se - 2
encarvoando - 1
encasar - 1
encerando - 1
encharcada - 2
encharcado - 2
encharcados - 1
enche - 1
enchel-a - 1
enchem - 1
enchendo - 3
enchendo-a - 2
encher - 3
encher-lhe - 1
encheu - 3
encheu-se - 1
enchia - 3
enchia-a - 1
enchia-se - 1
enchiam - 2
enchiam-se - 2
enchido - 1
encintada - 1
encolerisado - 1
encommendados - 1
encommendas - 1
encontra - 2
encontrado - 2
encontral-a - 1
encontral-o - 2
encontram - 1
encontramos - 1
encontrando - 3
encontrão - 1
encontrar - 5
encontrar-se - 1
encontrara - 2
encontrará - 1
encontraram - 2
encontrasse - 3
encontrava - 6
encontravam - 3
encontravam-se - 1
encontro - 8
encontrões - 1
encontros - 1
encontrou - 2
encontrou-a - 2
encontrou-o - 2
encontrou-se - 1
encordôes - 1
encostada - 3
encostado - 2
encostando-se - 1
encostar - 1
encostei - 1
encostou-se - 1
encrespava-lhe - 1
encurralado - 1
end - 1
endemoninhado - 1
endemoninhar-se - 1
endeosada - 1
endireita - 2
endireitando-se - 1
endireitou - 1
energia - 3
energico - 1
enfára-se - 1
enfaral-a - 1
enfarava - 1
enfarinhavam-se - 1
enfeitadas - 2
enfeitado - 3
enfeites - 1
enferma - 2
enfermar - 1
enfermaria - 1
enfermeiro - 1
enfermiça - 2
enfermo - 2
enferrujada - 1
enfiada - 1
enfiando - 3
enfiando-lhe - 1
enfiar - 4
enfiára - 1
enfiava - 2
enfim - 2
enfiou - 4
enforcado - 1
enforcassem - 1
enfraquecer - 1
enfraquecida - 1
enfreneziar - 1
enfrentando - 1
enfureceu - 1
enfurecida - 1
engabelar - 1
engalfinhadas - 1
enganada - 1
enganado - 3
enganando - 1
enganar - 1
enganava - 1
engane - 1
engarrafado - 1
engasgou-o - 1
engazopar-nos - 1
engeitada - 1
engeitadinha - 1
engelhadas - 1
engelhou - 1
engenhosamente - 1
engolia - 2
engolidos - 1
engolio - 1
engolir - 1
engolira - 1
engommada - 5
engommadeiras - 2
engommado - 5
engommar - 6
engommasse - 1
engommava - 2
engordurado - 1
engrandecia - 1
engravatado - 2
engrenagem - 1
engrossada - 1
engrossando - 2
engrossára-lhe - 1
engrossava - 2
enguia - 1
enguliam - 1
enguliriam - 1
enjaulada - 1
enjoados - 1
enlace - 1
enlameado - 1
enleando-a - 1
enleiaram - 1
enleiava - 1
enleio - 2
enlevo - 1
enlouqueciam - 1
enluvada - 2
ennegrecendo-lhe - 1
enorme - 10
enormes - 1
enraivecia - 1
enraivecida - 1
enriçados - 1
enrijar - 1
enriquecer - 3
enriquecêra - 2
enriqueceu - 1
enriqueciam - 1
enrolada - 1
enroladas - 1
enroscava-se - 1
enrubecida - 1
ensaboada - 1
ensaboavam - 1
ensaiou - 1
ensandecido - 1
ensanguentada - 3
ensanguentadas - 1
ensanguentado - 2
ensanguentou - 1
ensarilhados - 1
ensarilhavam-se - 1
ensebada - 1
ensinar - 1
ensinaram - 1
ensinava-lhes - 1
ensine - 1
ensine-me - 1
ensino - 1
ensombro - 1
ensopada - 1
ensopado - 2
ensuring - 1
entalação - 1
entalada - 1
então - 137
ente - 1
entende - 2
entendedores - 1
entendem - 1
entender - 2
entender-se - 4
entendeu - 2
entendia - 9
entendida - 1
entendido - 1
entendidos - 2
entendo - 6
enternecida - 2
enternecido - 1
enternecidos - 1
enterrada - 2
enterrado - 2
enterrava - 1
enterrem - 1
enterro - 1
enterrou - 4
entes - 1
entezinho - 1
enthusiasmada - 1
enthusiasmado - 4
enthusiasmava-se - 1
enthusiasmo - 12
enthusiasmou-a - 1
entiquem - 1
entity - 3
entoavam - 1
entontecêra - 1
entonteceu - 1
entontecia - 1
entornar - 2
entorpecimento - 3
entra - 11
entra-e-sáe - 1
entrada - 21
entrando - 1
entranhas - 3
entrar - 29
entrar-lhe - 1
entrara - 2
entrára - 3
entrára-lhe - 1
entraram - 9
entraria - 1
entrasse - 3
entrava - 9
entravam - 2
entravam-lhe - 1
entre - 106
entre-pernas - 1
entreabrir-lhe - 1
entrega - 4
entregal-a - 2
entregando-lhe - 1
entregar - 2
entregar-lhe - 1
entregar-m - 1
entregaram - 1
entregava-a - 1
entregou - 2
entregou-a - 1
entregou-lhe - 2
entregue - 4
entretanto - 22
entreter - 1
entretido - 2
entretinha-se - 1
entrevista - 2
entrevistas - 3
entrincheirados - 1
entrincheirou - 1
entristece - 1
entristecia - 1
entristeciam - 1
entro - 2
entrou - 20
entrouxado - 1
entrouxou - 1
entrudo - 1
entufando - 1
entumecido - 1
envelhecido - 1
envenenadas - 1
envenenando-a - 1
envenenando-lhe - 1
envergando - 1
envergonhada - 2
envergonhado - 1
envergonhar - 1
envernisados - 1
envesgados - 1
enviando-lhe - 1
enviára - 1
envolta - 1
envolvendo-a - 1
enxarcada - 1
enxarcias - 1
enxergão - 1
enxergavam - 1
enxergo - 1
enxotada - 1
enxotadas - 1
enxotado - 1
enxotam - 1
enxotou - 2
enxoval - 2
enxovalhada - 1
enxugando - 2
enxugar - 3
enxugar-lhe - 1
enxugava - 1
enxugou - 1
enxuta - 1
enxuto - 1
epoca - 2
época - 4
equilibrado - 1
equilibrava - 2
equilibravam-se - 1
equilibrio - 2
equipment - 3
era - 339
eram - 40
eras - 1
erguel-a - 1
erguendo - 3
erguendo-o - 1
erguendo-se - 5
erguer-se - 4
erguêra - 1
erguêra-se - 2
ergueu - 2
ergueu-se - 9
erguia - 1
erguia-os - 1
erguia-se - 5
errors - 1
erysipelas - 1
és - 7
esbaforido - 1
esbarrar - 2
esbarrar-se - 1
esbarraram-se - 1
esbarrões - 2
esbodegar - 1
esbodegavam - 1
esbordoada - 1
esbordoal-a - 1
esbranquiçadas - 1
esbravecido - 1
esbrazeadas - 1
esbrazeado - 1
escada - 5
escadas - 4
escadinhas - 2
escalavam - 1
escalavrado - 1
escalda-pés - 2
escaldante - 1
escamando - 2
escamar - 1
escamas - 1
escancaradas - 1
escancarando - 2
escancarava - 1
escancarou - 1
escandalisado - 1
escandalo - 10
escandalosa - 1
escandalosas - 1
escandalosos - 1
escandescente - 1
escandescentes - 1
escangalhar - 1
escangalharam - 1
escangalhou-me - 1
escanhoado - 1
escanhoou-se - 1
escapando - 4
escapar - 2
escapar-lhe - 1
escaparam - 1
escaparia - 1
escapava - 1
escapou - 2
escapou-lhe - 1
escapula - 1
escapúla - 1
escarcéo - 2
escarlate - 2
escarlates - 1
escarradeira - 1
escarranchada - 2
escarrar - 1
escassez - 2
escasso - 1
esclarecendo - 1
esclareceu - 1
esclarecia - 1
esclarecida - 1
esclarecimento - 2
escolheu - 1
escolhida - 2
escolhidos - 2
escoltado - 1
esconde - 1
escondendo - 4
esconder - 3
escondêra-se - 1
esconderijo - 1
escondeu - 2
escondia - 1
escondia-se - 2
escondida - 1
escondidas - 1
escondido - 3
escopro - 2
escoriada - 1
escorregou - 2
escorrendo - 1
escorrer - 1
escorria - 1
escorriam - 2
escorrida - 1
escorridas - 1
escorridos - 1
escorvo - 1
escova - 1
escovar-lhe - 1
escove-a - 2
escovinha - 2
escrava - 17
escravidão - 2
escravisam - 1
escravo - 3
escravos - 4
escreva - 1
escrever - 2
escrevera - 2
escreveu - 2
escrevi-lhe - 1
escrevia - 3
escripta - 3
escripto - 2
escriptorio - 4
escrivaninha - 1
escrupulo - 2
escrupulos - 2
escrupulosa - 2
escrupulosos - 1
escuras - 1
escuridão - 1
escuro - 3
escusamos - 1
escusava - 1
escuta - 3
escutando - 1
escutar - 2
escutava - 3
escutava-o - 2
escutei - 1
esfaqueal-o - 1
esfaquear-se - 1
esfarelavam - 1
esfervilhar - 1
esfocinhando - 1
esfogueadas - 1
esfogueado - 1
esfogueava-lhe - 1
esfolado - 1
esfomeado - 1
esforço - 6
esfrega - 1
esfregando - 2
esfregar - 1
esfregasse - 1
esfregava - 1
esfregavam - 1
esfregavas - 1
esfriando - 1
esfriar - 1
esfrie - 1
esfuziando - 1
esfuziaram - 1
esfuziou - 2
esgaivolaram - 1
esganasse - 1
esgargalhava-se - 1
esgotado - 1
esgotando - 1
esgueirando-se - 1
esguelha - 2
esguichava - 1
esmagada - 2
esmagadas - 1
esmagadoras - 1
esmagarem-se - 1
esmagava-lhe - 2
esmeraldinos - 2
esmero - 2
esmola - 4
esmolas - 2
espacejada - 1
espaço - 21
espada - 2
espadaúdo - 2
espadeirada - 1
espadeiradas - 1
espaduas - 2
espalhavam-se - 1
espalhou - 1
espalhou-se - 1
espalmada - 1
espanar - 1
espanava - 1
espancados - 1
espanejando-se - 1
espanto - 2
espantos - 1
espargo - 1
esparrella - 1
espasmo - 3
espatifou-se - 1
espavento - 1
espavorida - 1
especial - 7
especially - 1
especie - 8
espectaculos - 1
espectadores - 1
espectativa - 1
espectro - 1
especulações - 4
espelhado - 1
espelho - 5
espelhos - 3
espelunca - 2
espera - 29
esperam - 2
esperamos - 1
esperança - 9
esperançosa - 1
esperar - 10
esperaria - 1
esperasse - 2
esperava - 13
esperavam - 2
espere - 6
esperem - 1
esperneando - 1
espernearem - 1
esperou - 3
esperta - 2
esperte-se - 1
esperteza - 2
esperto - 6
espessa - 1
espesso - 2
espessura - 2
espetado - 2
espetando - 1
esphera - 1
espiando - 2
espiar - 3
espiava - 1
espicaçarem - 1
espichadas - 1
espie - 1
espiga - 2
espigada - 1
espingarda - 1
espingardas - 1
espinha - 3
espinhas - 2
espiou - 1
espipar-lhe - 1
espipavam - 1
espirito - 22
espiritos - 1
espirre - 1
espirrou-lhe - 1
esplendidos - 1
espocados - 1
espojar - 1
espolinhava - 1
espolinhava-se - 1
espontanea - 1
espontaneamente - 1
esposa - 10
esposo - 5
espreguiçados - 1
espreguiçamento - 1
espreguiçou-se - 1
espreita - 1
espreital-a - 2
espreitava - 1
espreitou - 1
espuma - 4
espumando - 3
espumantes - 1
espumar - 1
espumas - 1
esquadria - 1
esqueça - 2
esqueças - 1
esquecel-o - 1
esquecendo - 1
esquecerás - 1
esquecesse - 2
esquecia-se - 2
esquecidas - 4
esquecido - 4
esqueço - 1
esqueleto - 1
esqueletos - 1
esquentando - 1
esquentou - 1
esquerda - 18
esquerdo - 9
esquina - 4
esquiva - 1
essa - 36
essas - 9
esse - 35
essencias - 1
esses - 10
est - 1
esta - 71
está - 99
está-me - 1
estabelecendo-lhes - 1
estabeleceu - 1
estabeleceu-se - 2
estabelecido - 2
estabelecimento - 1
estacando - 1
estação - 2
estacionar - 3
estacionavam - 1
estações - 2
estacou - 2
estado - 4
estafa - 1
estagnado - 1
estalagem - 116
estalagens - 2
estalando - 3
estalando-lhe - 1
estalar - 3
estalava - 2
estalavam - 1
estalos - 1
estamos - 9
estampilha - 1
estão - 6
estar - 32
estardalhaço - 1
estaremos - 1
estares - 1
estaria - 8
estariam - 1
estarrecida - 1
estas - 9
estás - 15
estatelou-se - 1
estatura - 1
estava - 141
estavam - 28
estávamos - 1
este - 50
esteira - 3
esteja - 3
estella - 45
estende-se - 1
estendendo - 1
estender - 1
estender-se - 1
estenderem-se - 1
estendeu-se - 1
estendia - 3
estendia-se - 1
estendiam - 1
estendiam-se - 1
estendida - 2
estendido - 2
estendidos - 1
esterco - 1
esterilisada - 1
esterlinas - 1
esterqueira - 3
estes - 8
esteve - 6
esthetica - 1
esticar - 1
estigmatisando - 1
estilhaçaram-se - 1
estima - 3
estimado - 1
estimamos - 1
estimo - 2
estimulada - 1
estimulava - 1
estirão - 1
estirar-se - 1
estirou - 1
estirou-se - 1
estive - 2
estiver - 1
