---------- LEXICON ----------
dividimos - 1
dividir - 2
divina - 1
divino - 3
divirta - 1
divisámos - 1
divulga - 1
divulgação - 1
divulgados - 1
dixes - 1
diz - 15
dizel-o - 1
dizem - 2
dizemos - 1
dizendo - 20
dizendo-lhe - 1
dizer - 68
dizer-lhe - 1
dizer-lhes - 1
dizer-ll - 1
dizer-me - 3
dizer-se - 1
dizes - 1
dizia - 60
dizia-lhe - 4
dizia-me - 8
dizia-nos - 1
diziam - 2
do - 744
dó - 2
doára - 1
dobra - 5
dobradiças - 1
dobrado - 1
dobrar-me - 1
dobras - 3
dobre - 1
dobro - 1
doce - 13
doceira - 2
doces - 8
docil - 2
documento - 2
dóe - 1
doença - 4
doenças - 1
doente - 4
doentes - 1
doentia - 1
doer - 2
does - 2
doeu-me - 1
doge - 3
dogmatica - 2
doia-lhe - 1
doía-me - 1
dois - 6
dolente - 1
dolorida - 1
dolorosa - 2
dolorosamente - 1
dolorosas - 1
dom - 1
domain - 2
domestica - 1
domesticas - 1
domestico - 2
domiciano - 1
dominação - 1
dominado - 3
dominar - 1
dominava - 2
domingo - 3
domingos - 2
domingues - 1
dominio - 2
dominou - 1
dona - 4
donate - 3
donation - 1
donations - 15
donativo - 1
donde - 6
dono - 4
donors - 1
donosa - 1
donzella - 1
donzellas - 1
donzellona - 1
dor - 19
dôr - 9
dores - 1
dorme - 1
dormi - 1
dormi-a - 1
dormia - 3
dormir - 10
dorso - 1
dos - 234
dose - 1
dóse - 1
doses - 1
dote - 1
dotes - 1
dou - 2
dou-lhe - 1
dou-t - 1
douda - 2
doudo - 9
doudos - 3
dourado - 1
dous - 55
doutor - 8
doutrina - 3
doutrinava-me - 1
downloading - 1
doze - 3
dr - 11
drachmas - 1
drama - 3
dramatica - 1
droga - 1
dualidade - 1
duarte - 3
duas - 54
dubios - 1
dubitativa - 1
duello - 2
dupla - 1
duplamente - 1
duplicidade - 2
duplo - 1
duque - 1
duqueza - 1
duquezas - 1
dura - 1
durante - 25
durar - 1
duras - 1
dureza - 2
durmo - 1
duro - 1
durou - 3
dutra - 13
duvida - 9
duvidai - 1
duvidar - 2
duvidas - 2
duvidava - 1
duvides - 1
duvido - 2
duzentos - 5
duzia - 3
duzias - 1
e - 2036
é - 512
e-mail - 1
each - 1
easily - 1
easy - 1
ebook - 13
ebooks - 7
ebrio - 1
ebrios - 2
eça - 2
ecclesiastico - 1
echo - 4
echoava - 1
echoou - 1
economia - 1
edade - 10
edades - 2
eden - 1
edição - 6
edições - 2
edifica - 1
edificio - 1
edition - 1
editions - 4
editor - 1
educação - 3
education - 2
educational - 3
effectiva - 1
effectivamente - 8
effeito - 29
effeitos - 5
effervescencia - 1
efficacia - 2
efficaz - 2
effluvio - 1
effort - 2
efforts - 3
effusão - 1
egloga - 2
egoismo - 6
egoista - 5
egreja - 3
egrejinha - 1
egua - 3
eguaes - 6
egual - 6
egualaria - 1
egualdade - 1
egualmente - 4
egypto - 1
eil-as - 2
eil-o - 3
ein - 1
eis - 14
eis-nos - 2
either - 1
eivadas - 1
el-rei - 1
elas - 1
elastica - 1
elect - 1
electronic - 27
electronically - 2
elegancia - 2
elegante - 13
elegeu - 1
eleições - 1
eleitor - 1
elementares - 1
elementos - 3
elevação - 2
elevada - 1
elevado - 1
eliminadas - 1
eliminados - 1
eliminal-o - 1
eliminaria - 1
eliminou - 2
ella - 160
ellas - 11
elle - 236
elles - 18
elogiar - 1
elogio - 2
elogios - 1
elogiou - 1
eloquencia - 1
eloquente - 1
em - 346
email - 2
embaça-se - 1
embaçadellas - 1
embaçar - 1
embaciasse - 1
embaixadas - 1
embaixo - 1
embalaram - 1
embalou - 1
embarcar - 5
embarcaria - 1
embarcas - 1
embargo - 2
embarque - 1
embelleza-se - 1
embolsei - 1
embora - 10
embotar - 1
embriagar-me - 1
embriagou-me - 1
embrulhada - 2
embrulhar - 1
embrulhei-as - 1
embrulho - 11
embryão - 6
emenda - 1
emendada - 1
emendo - 1
emendou - 1
emendou-se - 1
emerenciana - 2
emerito - 1
emfim - 43
emmagrecem - 1
emmagrecer - 1
emmagreceu - 1
empacara - 1
empacava - 1
empacha - 1
empacou - 1
empallidecer - 1
empallidecêra - 1
empallideceu - 4
empenhos - 1
emphasis - 1
emphatico - 1
emplasto - 16
employee - 1
employees - 1
empregal-os - 1
empregar - 1
empregarei - 1
empregaria - 1
empregarmos - 1
emprego - 2
emprégo - 1
empregou - 1
empreguei - 2
emprestei - 1
emprestimo - 3
empreza - 1
emprezas - 1
empulhação - 1
empunhára - 1
empurrava-me - 1
empurrou-me - 1
empuxar - 1
empuxava - 1
emquanto - 14
emulo - 1
en - 1
enamorado - 1
enão - 1
encadear-me - 1
encadernação - 1
encadernada - 1
encaminhar-se - 1
encaminhei - 1
encaminhei-me - 1
encaminhou - 1
encantar - 1
encanto - 1
encaracolar - 1
encaramo-nos - 1
encarapitado - 1
encarar - 4
encarava - 1
encarcerado - 1
encarecer - 1
encareceu - 1
encarei - 1
encarei-a - 1
encarei-o - 1
encarnas - 1
encastoados - 1
encerradas - 1
encerral-a-hia - 1
encetavam - 1
enche - 1
encheu - 3
encheu-me - 1
enchia-me - 1
encobria-os - 1
encobrir - 4
encolerisasse - 1
encommendado - 1
encommendaram-se - 1
encontra - 1
encontral-o - 1
encontramo-nos - 1
encontrar - 1
encontraram - 1
encontrasse - 1
encontrava - 1
encontrava-me - 1
encontrava-se - 1
encontrei - 3
encontrei-a - 1
encontro - 5
encontros - 2
encontrou - 1
encosta - 1
encostado - 1
encostados - 1
encostar-me - 1
encostei-me - 1
encostou - 1
encurvadas - 1
end - 1
endividar-se - 1
energica - 1
energicamente - 2
energico - 1
enfadado - 2
enfadar - 1
enfadava - 1
enfado - 4
enfadonha - 3
enfadonhas - 1
enfadonho - 2
enfaixado - 1
enfarado - 3
enfastiada - 1
enfastiado - 1
enfatuação - 1
enfeitado - 1
enfeital-o - 1
enfeites - 2
enferma - 3
enfermeira - 1
enfermeiro - 1
enfermo - 8
enfermos - 2
enfiar - 1
enfiára - 1
enfim - 2
enfiou - 1
enfronhado - 1
engana-se - 1
enganando-me - 1
enganar-se - 1
enganára - 1
enganas-te - 1
enganava - 1
enganava-me - 1
engano - 3
enganou-se - 1
engenhára - 1
engenho - 2
engenhosa - 1
engenhoso - 1
engolia - 1
engolidas - 1
engolindo - 1
engommada - 1
engordar - 1
engraxar - 1
engrossar - 1
engulir - 1
engulo - 1
enigma - 2
enigmatica - 1
enigmatico - 1
enjoado - 1
enjoára - 1
enlacei-os - 1
enleva - 1
enlevado - 2
enlevo - 1
enlouqueci - 1
ennegreceu - 1
enorme - 2
enormemente - 1
ensaboal-as - 1
ensaial-a - 1
ensandeceste - 1
ensanguentada - 1
ensejo - 2
ensina-lhe - 1
ensinado - 1
ensinar - 1
ensinava - 1
ensino - 1
ensuring - 1
então - 99
entendas - 1
entende - 5
entendel-a - 4
entendel-o - 1
entendendo - 1
entendendo-se - 1
entender - 9
entender-te - 1
entenderei - 2
entendeste - 1
entendeste-me - 1
entendeu - 2
entendeu-me - 1
entendi - 5
entendia - 2
entendimento - 3
entendo - 2
enterra - 1
enterrando - 1
enterrar - 1
enterrava-se-me - 1
enterro - 5
enterros - 1
enterrou-a - 1
enthusiasmado - 1
enthusiasmo - 1
entity - 3
entoadas - 1
entornava - 1
entornou-se-lhe - 1
entra - 8
entra-me - 1
entrada - 2
entrados - 1
entram - 1
entramos - 1
entrando - 2
entranhando - 1
entranhas - 2
entrar - 10
entrara - 1
entrára - 3
entraram - 3
entraste - 1
entrava - 3
entravam - 2
entravamos - 1
entre - 58
entreaberta - 1
entrega-se - 1
entregar - 3
entregára-me - 1
entregava-me - 1
entregue - 3
entreguei - 1
entreguemol-a - 1
entrei - 10
entrem - 1
entretanto - 11
entretinha - 1
entrevista - 3
entrevistas - 2
entristecer-me - 1
entristecesse - 1
entristeceu - 1
entro - 4
entroncou-se - 1
entrou - 25
entrou-me - 1
envelhece - 1
envelhecer - 1
envelheceu - 1
enveredava - 1
envergo - 1
envergonhada - 2
envergonhado - 1
enviei - 1
envolta - 1
envolto - 1
envolvida - 1
enxada - 1
enxaqueca - 1
enxotada - 1
enxotei - 1
enxovalhar - 1
enxugar - 1
enxugas - 1
enxugou - 2
enxurro - 3
ephemeras - 1
epicedio - 1
epicuro - 1
epidemia - 2
epidemias - 1
epileptica - 1
episodio - 9
epitaphio - 5
epitaphios - 4
equilibrio - 2
equipment - 3
equivalencia - 4
equivalia - 1
equivoco - 1
equivocos - 1
era - 518
era-lhe - 1
era-me - 2
era-o - 2
eram - 59
eramos - 9
eras - 1
erasmo - 2
erecta - 2
erguendo-se - 1
erguer-se - 2
ergueu - 2
ergueu-se - 3
erguia - 1
ermo - 1
ernani - 3
erradamente - 1
errata - 1
erro - 5
erronea - 1
erroneos - 1
errors - 1
és - 11
esbaforido - 1
esbarrar - 1
esbelto - 2
esboço - 1
esboroados - 1
esboroou-se - 1
escabroso - 1
escachal-os - 2
escada - 9
escadas - 6
escadinhas - 2
escalavraram - 1
escancarada - 1
escancarára - 1
escandalo - 3
escandalos - 1
escanhoando - 1
escapa - 1
escapado - 2
escapar - 2
escapariamos - 1
escapas - 1
escapava - 2
escapou - 7
escapulo - 1
escarlate - 1
escarneo - 3
escarninho - 2
escarranchando-se - 1
escasso - 1
eschola - 4
eschylo - 1
escola - 1
escolha - 1
escolhi - 1
escolhia - 1
esconde - 2
esconder - 1
esconder-lhes - 2
esconder-se - 1
escondia-a - 1
escondida - 1
escondidas - 2
escorregam - 1
escorregando - 1
escorregar - 1
escorrer - 1
escrava - 3
escravas - 1
escravo - 5
escravos - 3
escrever - 10
escrever-lhe - 1
escrevera - 1
escreveu - 2
escrevi - 1
escrevi-a - 1
escrevia - 2
escrevo - 4
escripta - 2
escriptas - 1
escripto - 5
escriptos - 2
escriptura - 2
escripturei-me - 1
escrivaninha - 1
escrofula - 1
escrupulo - 3
escrupulos - 1
escrupulosa - 1
esculptura - 1
escumar - 1
escura - 1
escuras - 2
escuro - 4
escuros - 1
escusa - 1
escusado - 2
escusas - 2
escutar - 2
escutara - 1
escutas - 4
escutava-os - 1
escutei - 1
escutou - 2
esfalfados - 1
esforço - 7
esforços - 2
esfrangalhadas - 1
esfrega-as - 1
esfreguei-os - 1
esgaravatou - 1
esmagassem - 1
esmeralda - 1
esmeros - 1
esmola - 1
esmolas - 3
espaço - 5
espaços - 4
espada - 2
espadim - 6
espairecendo - 1
espairecer - 1
espalhada - 1
espalhar - 2
espalmava - 1
espalmou - 1
españa - 1
espancada - 1
espancal-a-hia - 1
espaneja-as - 1
espantada - 1
espantado - 4
espante - 1
espanto - 5
espantoso - 1
espasmo - 1
especial - 2
especially - 1
especiaria - 1
especie - 15
especifica - 1
espectaculo - 7
espectáculo - 1
espelho - 5
espelhos - 1
espera - 5
espera-te - 1
esperança - 5
esperançado - 1
esperanças - 5
esperando - 1
esperar - 3
esperára - 1
esperas - 1
esperasse - 3
esperava - 7
esperava-me - 1
esperavamos - 1
esperei - 1
espero - 2
espertar - 2
espertar-lhe - 1
esperteza - 1
esperto - 2
espesso - 2
espetados - 1
esphera - 1
espiando - 1
espiando-os - 1
espiarmos - 1
espingarda - 2
espingardeado - 1
espinha - 1
espinhas - 1
espinhos - 1
espirito - 35
espiritos - 4
espirituaes - 2
espiritual - 3
esplendida - 2
espontaneo - 1
esporão - 1
esporas - 1
esposa - 3
esposo - 1
espraiava - 1
espraiavam-se - 1
espraiou - 1
espreguiçavam-se - 1
espreita - 2
espreitado - 1
espreitadores - 1
espreital-o - 1
espreitar - 1
espreitava - 2
espreitava-os - 1
espuria - 1
esqualida - 1
esqueça - 2
esqueça-me - 1
esqueça-se - 1
esqueças - 2
esquece - 1
esquecel-a - 1
esquecer - 8
esquecerei - 1
esqueceriamos - 1
esquecesse - 2
esqueceu - 4
esqueci - 2
esquecia - 1
esquecia-me - 1
esquecida - 1
esquecido - 4
esquecimento - 1
esqueço-me - 1
esqueleto - 1
esquerda - 7
esquerdo - 1
esquina - 2
esquinas - 1
esquiva - 1
esquivas - 1
esquivei-me - 1
essa - 51
essas - 14
esse - 86
essencial - 3
esses - 7
est - 1
esta - 82
está - 39
estabelece - 1
estabeleci - 1
estacado - 1
estação - 1
estações - 1
estacou - 1
estado - 14
estafaram - 1
estalar - 6
estalido - 1
estamos - 2
estampas - 1
estando - 5
estante - 3
estão - 2
estar - 28
estarás - 1
estarem - 2
estaria - 3
estarmos - 1
estas - 17
estás - 3
estatua - 1
estatuas - 1
estatura - 1
estatuto - 1
estava - 105
estavam - 10
estavamos - 8
este - 63
esteira - 1
esteja - 2
estejas - 1
estella - 1
estenda - 1
estendendo-lhe - 1
estendendo-me - 3
estender - 1
estendeu - 3
estendeu-me - 3
estendi-lhe - 1
estendido - 1
esterilisava - 1
estes - 6
esteve - 6
esthetica - 1
estima - 2
estimavel - 1
estimei - 1
estimulo - 2
estira-se - 1
estira-te - 1
estirado - 1
estirei-me - 1
estiva - 1
estive - 4
estiver - 2
estivera - 1
estivesse - 7
estomago - 2
estomagos - 1
estou - 21
estouro - 1
estouvado - 1
estouvamentos - 1
estrada - 3
estradas - 2
estragára - 1
estragues - 1
estrangeiros - 1
estrangular - 2
estrangulava-os - 1
estrangulou-lhe - 1
estranhas - 1
estranho - 2
estrebuchava-me - 1
estreita - 1
estreitas - 1
estreito - 2
estrella - 2
estrellas - 4
estremecendo - 1
estremecer - 1
estremeceu - 3
estremeci - 1
estremecimento - 1
estremeções - 2
estrepito - 2
estribeiro - 1
estribo - 2
estridulo - 1
estripa - 1
estripado - 1
estro - 1
estroina - 2
estrondo - 1
estructura - 1
estrume - 4
estuda - 1
estudado - 1
estudal-o - 1
estudando - 1
estudava-me - 1
estudava-se - 1
estudei-as - 1
estudo - 3
estudos - 1
estudou - 1
estupefacção - 3
estupefacto - 2
estupida - 1
estupidos - 1
estúpidos - 1
estylo - 10
esvaeça - 1
esvaia-se-me - 1
esvaiu - 1
esvaiu-se - 1
esvoaçar - 1
esvoaçou - 1
et - 2
etc - 8
eterna - 6
eternamente - 2
eternas - 1
eternidade - 5
eterno - 4
eternos - 3
etherea - 1
etherisa-se - 1
être - 1
eu - 494
eugenia - 14
eulalia - 2
europa - 9
eusebia - 21
eva - 3
evangelho - 1
evangelhos - 1
evangelico - 1
evaristo - 1
even - 2
evidencia - 1
evidente - 2
evidentemente - 4
evidentes - 1
evital-o - 1
evitar - 3
evite - 1
evito - 1
evocação - 1
evocava - 1
evolução - 3
ex-costureira - 1
exacta - 1
exactamente - 1
exageração - 1
exaltação - 1
exame - 1
examina-a - 1
examina-as - 1
examinar - 1
examinar-me - 1
examine - 1
examinei - 1
examinei-lhe - 1
excedia - 1
excellente - 5
excellentes - 2
excellentissima - 1
excelso - 2
excentricos - 1
excepção - 2
excepcional - 2
except - 4
excepto - 2
excessiva - 1
excessivamente - 1
excessivo - 1
excesso - 1
excessos - 1
excitada - 2
excitado - 1
excitar - 1
excitava-o - 1
exclama - 1
exclamações - 3
exclamava - 1
exclamei - 2
exclamou - 6
excluia - 2
excluir - 1
exclusão - 2
exclusion - 1
exclusiva - 2
exclusivamente - 1
executa - 2
executados - 1
exemplar - 7
exemplo - 22
exemplos - 2
exempt - 2
exerce - 1
exercesse - 1
exerci - 1
exercia - 1
exercida - 1
exgotámos - 1
exige - 1
exigente - 1
exigia - 1
exigir - 1
exigisse - 1
exigiu - 1
existas - 1
existe - 1
existencia - 6
existência - 1
existia - 1
existiam - 1
exists - 1
expansão - 4
expansiva - 3
expansivo - 1
expectaculo - 9
expedir - 2
expelli - 1
expellia - 1
expelliu - 1
expend - 1
expense - 1
expenses - 2
experiencia - 1
experimentada - 1
experimentado - 1
experimentar - 1
experimentei - 1
experimento - 1
experimentou - 1
expira - 1
expirante - 2
expirar - 1
expirava - 1
expirei - 1
expirou - 1
explanation - 2
explendor - 2
explica - 4
explica-se - 2
explicação - 7
explicado - 2
explical-a - 1
explical-o - 1
explicar - 4
explicará - 2
explicariamos - 1
explicasses - 1
explicito - 1
explico - 1
explico-me - 1
explico-o - 2
explicou-me - 3
explique - 1
expliquei - 1
expliquei-lhe - 2
explodiu - 1
explorar - 1
explorei - 1
explosão - 3
exponha - 1
exponho - 1
expor - 2
expor-lhe - 2
expor-me - 1
exporting - 1
exposição - 2
expoz-me - 1
express - 1
expressamente - 2
expressão - 22
expressas - 1
expressivo - 1
expresso - 1
expressões - 1
exprimia - 4
exprimil-a - 1
expulsal-a-hia - 1
expulsão - 2
expuz-lhe - 2
exquisita - 2
exquisitices - 1
exquisito - 1
extasiavam-se - 1
extasis - 1
extended - 2
extensão - 1
extenso - 1
extensos - 1
extent - 1
exteriormente - 2
externa - 2
externas - 3
externo - 1
externos - 1
extincção - 2
extinguia-se - 1
extinguiu-se - 1
extranha - 2
extranhas - 1
extranho - 2
extranhos - 1
extraordinaria - 5
extraordinarias - 1
extraordinario - 4
extravagante - 1
extremado - 1
extremamente - 3
extremis - 2
extremo - 2
extremos - 1
exuberante - 1
exultava - 1
ezechias - 1
ezequiel - 1
f - 11
fabula - 1
faca - 1
faça - 7
facada - 1
façamo-nos - 1
façamos - 1
façanha - 1
façanhas - 1
face - 3
faceira - 1
faceirice - 1
faceis - 1
faces - 2
facil - 2
facilidade - 2
facility - 1
facilmente - 6
faço - 5
faço-o - 1
facto - 10
factos - 2
faculdade - 2
fadiga - 4
fadigas - 2
faina - 1
fakir - 3
fala - 2
falado - 1
falamos - 2
falámos - 1
falando - 3
falar - 11
falara - 1
falára - 1
falaria - 2
falariam - 1
falasse - 3
falava - 8
falava-lhe - 1
falava-me - 1
falavam - 1
falavamos - 5
fale - 1
falei - 3
falei-lhe - 2
falla - 1
fallámos - 1
fallando - 1
fallar - 13
fallar-me - 1
fallas - 1
fallava - 1
fallavam - 1
fallei - 3
fallei-lhe - 2
fallou-me - 1
falo - 1
falou - 1
falou-me - 1
falsificação - 1
falso - 2
falta - 5
falta-lhe - 1
faltado - 1
faltaria - 1
faltas - 1
faltava - 1
faltava-lhe - 2
faltava-me - 1
faltou-me - 1
fama - 3
familia - 28
familiar - 2
familiaridade - 1
familiarisámos - 1
familiarmente - 1
familias - 1
faminta - 1
faminto - 1
famosa - 2
famoso - 5
famosos - 1
famulos - 1
fanhosa - 1
fantasia - 1
fantasias - 1
fantastica - 1
fará - 4
farão - 1
farça - 1
farda - 1
fardo - 1
farei - 1
farejára - 1
farejarem - 1
farejava-me - 1
farejou - 1
farfalhar - 1
faria - 7
farpinhas - 1
farrapo - 2
farrapos - 1
farta - 2
fartava - 1
farto - 3
fascina-me - 1
fascinação - 3
fascinal-a - 2
fastio - 1
fatal - 3
fatalidade - 1
fatia - 1
fatias - 1
fatidico - 3
fatigar - 1
fatigaveis - 1
fatuidade - 3
favor - 2
favores - 1
faz - 19
faz-me - 1
fazel-a - 1
fazel-as - 1
fazel-o - 4
fazem - 1
fazendo - 9
fazendo-lhe - 1
fazer - 30
fazer-lhe - 1
fazer-me - 1
fazer-nos - 1
fazer-se - 1
fazia - 25
fazia-lhe - 1
fazia-me - 3
fazia-o - 2
fazia-se - 4
fazia-se-me - 1
faziam - 5
faziam-na - 1
faziamos - 1
fé - 2
febre - 1
fecha - 6
fechada - 3
fechado - 2
fechados - 1
fechadura - 1
fechal-o - 1
fechando - 1
fechar - 8
fechára - 1
fechara-se - 1
fechavam - 1
fechei - 1
fechei-lhe - 1
fecho - 2
fechos - 2
fechou - 2
fechou-a - 1
fechou-se - 3
federal - 2
fee - 8
fees - 4
feia - 4
feias - 2
feição - 5
feições - 1
feios - 1
feira - 3
feita - 5
feiticeira - 1
feitiço - 2
feitio - 2
feito - 6
feixe - 1
fel-a - 1
felicidade - 18
feliz - 5
felizmente - 2
feminil - 1
feretro - 1
ferido - 1
ferindo - 1
ferocidade - 1
ferozmente - 1
ferragens - 1
ferrea - 1
ferreiro - 1
ferro - 2
fertil - 1
fervor - 1
festa - 5
festas - 7
few - 1
fez - 20
fez-me - 8
fez-se - 2
fez-te - 1
fiados - 1
fiam - 2
fica - 12
fica-te - 1
ficado - 2
ficaes - 1
ficam - 2
ficamos - 3
ficando - 1
ficar - 16
ficára - 2
ficaram - 3
ficaria - 2
ficas - 1
ficasse - 2
ficaste - 1
ficava - 15
ficava-me - 2
ficavam - 2
ficavamos - 1
fico - 4
ficou - 18
ficticio - 1
fidalgo - 3
fidalgos - 1
fidelidade - 1
fiducias - 2
fie - 1
fieis - 1
fiel - 2
figa - 1
figaro - 1
figura - 15
figurar - 1
figuras - 1
figurasse - 1
figurava - 1
figurei - 1
fil-a - 1
fil-as - 1
fil-o - 1
file - 1
fileiras - 1
files - 1
filha - 38
filhas - 2
filho - 26
filhos - 10
filiar-me - 1
filiei-me - 1
fim - 53
fina - 12
finada - 1
finado - 2
finados - 2
final - 1
finalmente - 7
finamente - 2
financial - 1
finas - 4
finca - 1
fincados - 1
fine - 1
fingia - 2
fingindo - 1
fingiu - 1
fingiu-se - 1
fino - 4
finos - 1
fins - 1
fio - 5
fios - 1
fique - 3
fiquei - 26
firme - 2
firmeza - 1
fisgal-as - 1
fisgar - 1
fisgava-as - 1
fita - 2
fital-a - 1
fital-o - 1
fitando-me - 1
fitar - 1
fitas - 1
fitava - 1
fitava-me - 1
fitavam-me - 1
fitei - 2
fitei-a - 3
fitei-o - 1
fitinhas - 1
fitness - 1
fito - 1
fitos - 3
fitou - 2
fitou-me - 3
fix - 1
fixa - 11
fixam - 1
fixamente - 4
fixar - 4
fixas - 1
fixei - 1
fixo - 3
fixos - 1
fiz - 13
fiz-lhe - 6
fizer - 1
fizera - 9
fizeram - 3
fizeram-se - 2
fizesse - 5
fizeste - 4
flagellado - 1
flagello - 3
flagellos - 2
flamengo - 1
flamma - 2
flandres - 1
flanella - 1
flexivel - 1
flor - 26
flôr - 7
floreceu - 1
flores - 11
floresta - 1
florida - 1
fluctuam - 1
fluctuavam - 1
fluente - 1
fluido - 4
fluminenses - 1
fogão - 1
foge - 1
fogo - 2
foguete - 1
foi - 167
foi-me - 2
foi-se - 2
foi-se-me - 1
folgar - 2
folgára - 1
folgares - 1
folgavamos - 1
folha - 3
folhas - 11
folhea - 1
folhetos - 1
folhuda - 1
folião - 1
follow - 1
following - 4
fome - 11
fomos - 3
fonte - 1
for - 29
fôr - 3
fora - 7
fóra - 34
fôra - 11
foram - 7
foramos - 1
força - 33
forçada - 1
forças - 6
forcejava - 3
forcejou - 2
fores - 1
form - 4
forma - 1
fórma - 6
formalidade - 6
formas - 2
fórmas - 4
format - 4
formats - 1
formidavel - 2
formiga - 4
formigas - 1
formosa - 3
formosura - 1
formula - 2
fórmula - 4
formular - 2
formulas - 1
fornecimentos - 2
forte - 15
fortemente - 1
fortes - 6
fortesinho - 1
forth - 8
fortuna - 3
forty - 1
fosse - 49
fossem - 6
fossemos - 1
fosso - 1
foste - 4
found - 2
foundation - 25
fraca - 1
fraco - 1
frageis - 1
fragil - 1
fragilidade - 1
fralda - 2
francamente - 3
francesca - 1
franceza - 1
francezas - 1
francisco - 5
franco - 1
frango - 4
franqueza - 5
franquezas - 1
franziu - 1
fraqueou - 1
fraqueza - 5
fraquinha - 1
fraternidade - 1
free - 9
freely - 4
freguezes - 1
freguezia - 1
freio - 5
fremia - 1
fremito - 1
frente - 6
frequencia - 2
frequentar - 1
frequente - 1
frequentes - 1
fresca - 10
frescas - 1
fresco - 3
frescura - 2
fresta - 2
fria - 5
frias - 2
frieza - 2
frio - 11
frivola - 1
frivolidade - 1
frivolo - 1
frivolos - 1
from - 15
fronte - 3
fronteira - 1
fronteiro - 1
frouxa - 2
frouxamente - 1
frouxas - 1
frouxidão - 1
frouxo - 2
frouxos - 1
fructas - 2
fructo - 1
frugalidade - 2
frustrada - 1
fuga - 2
fugi - 1
fugia - 2
fugiamos - 1
fugir - 10
fugirmos - 1
fugitivo - 1
fugiu - 1
fugiu-me - 1
fui - 66
fui-lhe - 1
fui-me - 1
fujamos - 4
fujo - 1
fujões - 1
fulgia-lhe - 1
fulgidos - 1
fulgurava - 1
full - 13
fulva - 1
fumos - 2
funcção - 2
funccionarios - 1
funda - 1
fundado - 1
fundador - 1
fundamental - 2
fundamentalmente - 1
fundamento - 1
fundar - 2
fundas - 1
fundir - 1
fundo - 13
fundou - 1
funebre - 4
funebres - 1
funerarias - 1
funereo - 1
funesto - 1
furacão - 1
fure - 1
furia - 1
furias - 1
furioso - 1
furor - 2
furta-cor - 1
furtado - 1
furtára-m - 1
further - 1
furto - 1
fustigava-o - 1
fustiguei-o - 1
futura - 1
futuras - 1
future - 3
futuro - 14
futuros - 1
gabava - 1
gabinete - 3
gabinetes - 1
gafanhotos - 2
gaiato - 1
gaiola - 1
gaita - 1
gala - 1
galante - 5
galanteára - 1
galanteava - 1
galanteio - 1
galera - 2
galeria - 1
galgal-o - 1
galgar - 1
galgara - 1
galhardas - 1
galho - 1
galhofa - 3
galhos - 1
gallinha - 1
gallinhas - 1
gallos - 4
galopava - 1
gamboa - 8
gambôa - 2
gamenhos - 1
ganas - 1
ganha-se - 1
ganhados - 1
ganhámos - 1
ganhar - 2
ganhara - 1
ganhava - 1
ganho - 1
ganhos - 1
garatujado - 1
garbo - 1
garção - 2
garcez - 2
garcia - 1
gargalhada - 1
gargalham - 1
garganta - 3
garoto - 1
garras - 1
garridamente - 1
gasta - 1
gastaram - 1
gastei - 4
gasto - 1
gastou - 1
gato - 7
gatos - 2
gatuno - 2
gaveta - 3
gavetas - 1
gavião - 2
gaviões - 1
gazear - 1
gazetas - 1
geito - 4
gelar-nos - 1
gelos - 1
gemendo - 2
gemeu - 3
gemia - 4
gemiam - 1
gemido - 1
gemma - 1
genealogia - 2
genealogico - 1
general - 6
generations - 2
genero - 5
generos - 1
generoso - 2
genio - 4
gente - 23
gentes - 4
gentil - 1
gentileza - 1
genuina - 3
genuino - 1
geologia - 3
geração - 1
gerações - 2
geraes - 4
geral - 5
geralmente - 1
germanica - 1
gessler - 1
gestação - 2
gesticulação - 1
gesticulavam - 1
gesto - 31
gestos - 4
giogo - 1
girar - 2
giravam - 1
giros - 1
give - 4
given - 1
glacial - 1
globo - 3
gloria - 10
gloriosos - 1
glosa - 3
glosado - 1
glosador - 4
glosar - 1
glosarmos - 1
glosas - 2
glosava-o - 1
goals - 1
godemes - 1
goiabas - 1
gole - 2
goles - 3
golfadas - 1
golpe - 9
golpear - 1
golpes - 1
gondola - 1
gorda - 1
gordas - 1
gorgorão - 1
gosta - 3
gostar - 3
gostara - 1
gostarás - 1
gostaria - 1
gostasse - 1
gostaste - 1
gostava - 13
gostei - 1
gosto - 14
gósto - 1
gostou - 2
gota - 1
gotas - 1
govern - 1
governavam - 1
governo - 10
gozar - 3
gozo - 4
graça - 18
graças - 3
gracejo - 3
graciosa - 7
graciosamente - 1
graciosas - 1
gracioso - 4
graçolas - 1
graduada - 1
gradualmente - 1
grammatica - 1
grampo - 2
grande - 72
grandemente - 2
grandes - 21
grandeza - 1
grandiosa - 2
grandioso - 3
grangear - 1
grangeára - 1
granted - 1
grão - 4
grãosinho - 1
gratefully - 1
gratidão - 3
gratificação - 1
gratifical-a - 1
grato - 1
gratuita - 1
gratuito - 1
gráu - 3
graúda - 1
gravadas - 1
gravata - 4
gravatas - 1
grave - 6
graves - 3
gravidade - 8
gravidez - 1
gravura - 3
graxa - 1
grego - 1
gregorovius - 1
gregos - 3
gretadas - 1
grisalho - 1
grito - 5
gritos - 2
gritou - 1
gross - 1
grossa - 3
grossas - 2
grosseira - 1
grosseirão - 1
grosso - 3
grotescamente - 1
group - 1
grulha - 1
grunhir - 3
grunhiu - 1
grupo - 2
grupos - 1
guarda - 10
guarda-a - 1
guarda-sol - 1
guardar - 3
