---------- LEXICON ----------
gardener - 1
gardeners - 1
gardens - 2
garret - 1
garrison - 2
garrisoned - 2
garrisons - 24
garronne - 1
gather - 1
gathered - 1
gathering - 2
gaudy - 2
gauge - 1
gave - 53
gemel - 1
genealogies - 1
general - 293
generalities - 1
generality - 10
generally - 342
generals - 3
generation - 9
generations - 7
generosity - 5
generous - 9
geneva - 3
gengis - 1
genius - 17
geniuses - 2
genoa - 8
genoese - 1
gentle - 5
gentleman - 15
gentlemen - 31
gentleness - 3
gentoo - 2
gentry - 3
geo - 19
geometrical - 1
geometry - 2
george - 18
georgia - 3
georgias - 1
german - 10
germans - 1
germany - 18
gestures - 1
get - 98
gets - 16
getting - 9
gew-gaws - 1
ghent - 1
ghostly - 1
gibbet - 1
gibraltar - 3
giddy - 1
gift - 1
gilbert - 1
gilding - 5
ginger - 1
give - 222
given - 143
gives - 73
giving - 27
glad - 6
gladly - 1
glaring - 1
glasgow - 4
glass - 4
glass-grinding - 1
glasses - 1
glaucus - 1
glebe - 1
glittering - 1
globe - 1
gloomy - 1
glory - 3
glossary - 1
gloves - 1
glue - 1
glutton - 1
go - 86
goa - 1
goals - 1
gods - 2
goes - 19
going - 36
golconda - 1
gold - 508
golden - 3
goldsmith - 1
goldsmiths - 2
gone - 33
good - 317
good-will - 2
goodness - 14
goods - 584
gorgias - 1
gospel - 1
got - 53
gottenburg - 1
gottenburgh - 1
govermnent - 4
govern - 10
governed - 7
governing - 6
government - 322
governments - 44
governor - 11
governor-general - 1
governors - 3
governs - 1
gracchi - 2
grace - 1
gradation - 1
gradations - 1
gradual - 23
gradually - 138
graduates - 2
graduation - 3
grain - 52
grained - 2
granada - 1
granaries - 5
granary - 2
grand - 1
grandee - 1
grandeur - 11
grandfather - 1
grant - 14
grantable - 1
granted - 70
grantee - 1
granting - 18
grants - 13
grapes - 2
grass - 13
grasses - 4
gratefully - 1
gratification - 3
gratifications - 1
gratify - 4
gratifying - 1
gratis - 2
gratitude - 2
gratuitously - 1
gratuity - 1
grave - 1
gravelly - 1
gravest - 1
gravitating - 2
grazier - 2
graziers - 9
grazing - 2
great - 1582
greater - 1085
greatest - 157
greatly - 41
greatness - 27
grecian - 1
greece - 26
greedily - 1
greek - 29
greeks - 12
green - 2
greenland - 2
gregory - 2
grenada - 2
grew - 3
grey-hound - 2
greyhound - 1
greyhounds - 1
grievance - 2
grievous - 5
grind - 1
grinding - 1
grinds - 1
groat - 1
grocer - 3
grocers - 1
grocery - 6
gross - 40
grosser - 1
grossest - 2
grossly - 1
ground - 52
ground-rent - 10
ground-rents - 13
grounded - 2
groundless - 3
grounds - 4
group - 1
grow - 21
grower - 7
growers - 10
growing - 17
grown - 9
grows - 17
growth - 32
grumbling - 1
guarantee - 2
guard - 10
guarded - 5
guardian - 1
guardians - 3
guarding - 2
guastalla - 1
guernsey - 1
guessed - 2
guests - 3
guicciardini - 1
guides - 3
guienne - 1
guilder - 4
guilders - 24
guilds - 1
guilty - 5
guinea - 29
guineas - 17
gulfs - 1
gum - 4
gum-senega - 1
gumila - 1
gun-metal - 1
gunpowder - 3
gustavus - 3
gutenberg - 88
gymnasia - 1
gymnasium - 2
gymnastic - 4
habendo - 1
habit - 11
habitation - 9
habitations - 1
habits - 9
habituated - 1
hackney - 2
hackney-coaches - 1
had - 932
hair - 3
hair-breadth - 1
hales - 2
half - 104
half-a-crown - 3
half-a-dozen - 1
half-crown - 1
half-starved - 3
half-way - 1
half-yearly - 5
halfpence - 3
halfpenny - 10
halfyearly - 1
halicarnassus - 2
halifax - 1
hall - 1
hamburg - 15
hamburgh - 9
hamlet - 1
hammer - 1
hampshire - 1
hand - 51
hand-labour - 1
handful - 1
handle - 2
hands - 106
handsome - 1
hanks - 1
hanse - 1
hanseatic - 1
happen - 48
happened - 36
happening - 1
happens - 45
happiest - 3
happily - 1
happiness - 15
happy - 8
harangue - 1
harass - 2
harbour - 2
harbours - 1
hard - 6
harden - 1
harder - 2
hardest - 1
hardiest - 4
hardiness - 1
hardly - 2
hardness - 2
hardship - 14
hardships - 4
hardware - 8
hardy - 1
hare - 1
hares - 1
harm - 2
harmless - 2
harrower - 1
harrowers - 1
hart - 1
harvest - 10
has - 1105
hastily - 3
hasty - 1
hatchets - 1
hate - 1
hated - 2
hath - 1
hatred - 6
hats - 1
hatter - 1
haughty - 1
have - 2126
having - 103
havock - 1
hawkers - 2
hawkins - 1
hay - 2
hay-time - 1
hazard - 5
hazarding - 3
hazardous - 4
hazards - 3
he - 1264
head - 13
heads - 2
health - 17
healthful - 4
healthy - 2
heap - 2
hear - 4
heard - 13
hearers - 2
hears - 2
heart - 3
hearth - 1
hearth-money - 2
hearths - 1
heartier - 1
hearty - 2
heat - 2
heats - 1
heaven - 1
heavenly - 1
heavens - 1
heavier - 12
heaviest - 6
heavily - 3
heavy - 45
hebrew - 4
hebrides - 1
hedge - 1
height - 23
heighten - 3
heightened - 1
heir - 4
heirs - 2
held - 21
help - 9
helpless - 1
hemp - 12
hempen - 1
hence - 20
henceforth - 1
henry - 24
heptarchy - 1
her - 100
hercules - 1
herd - 4
herds - 9
herdsman - 4
herdsmen - 3
here - 15
hereafter - 28
hereditary - 2
hereditas - 1
hereditatum - 1
heresy - 1
heroes - 1
herring - 5
herring-bus - 1
herring-buss - 3
herrings - 30
herself - 12
hesiod - 1
heynaut - 1
hide - 12
hides - 29
higgling - 1
high - 192
high-road - 3
high-roads - 7
high-spirited - 1
high-water - 1
higher - 121
highest - 59
highland - 7
highlanders - 2
highlands - 10
highly - 10
highroad - 1
highway - 4
highways - 4
hills - 1
him - 452
himself - 162
hinder - 35
hindered - 10
hindering - 3
hinders - 16
hindrance - 1
hippias - 2
hire - 3
hired - 8
hiring - 5
his - 1444
hispaniola - 1
hist - 1
historian - 2
historians - 5
historical - 2
histories - 3
history - 35
hitherto - 30
hoard - 10
hoarded - 1
hoarding - 1
hobbes - 1
hoeing - 1
hog - 1
hogs - 5
hogshead - 6
hogsheads - 9
hold - 7
holder - 9
holders - 9
holds - 2
holidays - 1
holland - 78
holstein - 2
holy - 5
homage - 1
home - 297
home-made - 2
homely - 2
homemade - 1
homer - 3
honest - 4
honoraries - 3
honorarius - 1
honorary - 2
honour - 22
honourable - 9
honourableness - 1
honourably - 1
honoured - 4
honours - 6
hood - 1
hop - 2
hope - 23
hoped - 4
hopes - 9
hops - 4
horde - 4
horned - 1
horner - 1
horns - 1
horrid - 2
horrors - 2
horse - 4
horseback - 2
horses - 16
hose - 2
hospitality - 23
hospitals - 1
hostile - 4
hostility - 3
hot-beds - 1
hot-walls - 1
hottentots - 1
hour - 11
hours - 7
house - 70
house-carpenter - 2
house-carpenters - 1
house-rent - 12
house-rents - 1
housed - 1
household - 29
houses - 84
hovel - 1
how - 102
however - 583
hucksters - 1
hudson - 4
huge - 1
human - 83
humanity - 10
humanize - 1
humble - 4
hume - 5
humiliating - 4
humour - 13
humouring - 1
humours - 1
hundred - 207
hundred-and-fortieth - 1
hundred-and-twentieth - 1
hundred-and-twenty - 1
hundreds - 1
hundredth - 7
hungarian - 2
hungary - 6
hunger - 3
hungry - 2
hunt - 1
hunted - 1
hunter - 2
hunters - 14
hunting - 4
hurry - 1
hurt - 18
hurtful - 26
hurting - 2
hurts - 5
husband - 4
husbandman - 6
husbandmen - 9
husbandry - 20
hussars - 1
hut - 1
hutchinson - 1
huts - 1
hyder - 1
hypertext - 1
hypocrisy - 1
hypocritical - 1
i - 388
ice - 1
id - 3
idea - 6
ideal - 1
ideas - 3
identical - 1
identification - 1
identify - 1
idle - 33
idleness - 12
idly - 1
idyllium - 1
if - 784
ignoble - 5
ignominious - 1
ignominy - 1
ignorance - 16
ignorant - 12
ignorantly - 1
iguana - 1
ii - 73
iii - 73
ill - 19
ill-contrived - 1
ill-founded - 2
illegal - 1
illegally - 1
illiberal - 2
illusory - 1
illustrate - 1
illustrated - 2
illustration - 6
illustrious - 3
illyrians - 1
images - 2
imaginary - 7
imagination - 3
imagine - 30
imagined - 24
imagines - 3
imitated - 1
imitation - 3
imitations - 1
immediate - 96
immediately - 97
immemorial - 2
immense - 12
immensely - 1
immortal - 1
immortality - 2
immoveable - 5
impaired - 3
impairs - 1
impartial - 4
impartiality - 1
impartially - 3
impassable - 2
impeachment - 1
impenetrable - 1
imperfect - 9
imperfection - 1
imperfections - 3
imperfectly - 1
impertinence - 1
impertinent - 5
implicit - 1
implicitly - 2
implied - 2
imply - 1
impolitic - 2
import - 27
importance - 56
important - 84
importation - 208
importations - 5
imported - 103
importer - 8
importers - 8
importing - 9
imports - 9
importunity - 1
impose - 17
imposed - 128
imposes - 12
imposing - 13
imposition - 6
impositions - 4
impossibility - 5
impossible - 54
impost - 4
imposts - 3
imposture - 2
impoverish - 3
impoverished - 2
impoverishment - 2
impracticable - 5
impressed - 1
impression - 2
imprison - 1
imprisoned - 1
imprisonment - 11
improbability - 2
improbable - 8
improper - 23
improperly - 1
impropriations - 1
impropriety - 5
improve - 25
improved - 85
improvement - 270
improvements - 67
improver - 1
improvers - 4
improves - 6
improvident - 4
improving - 8
imprudence - 12
imprudent - 4
impunity - 1
impurity - 1
imputation - 1
impute - 4
imputed - 8
imputes - 1
in - 9694
inability - 7
inaccuracy - 2
inaccurate - 3
inadequate - 1
inattention - 1
incapable - 29
incapacity - 3
inch - 1
inches - 1
incident - 1
incidental - 1
incidents - 3
incitement - 2
incitements - 1
inclemencies - 1
inclemency - 1
inclination - 9
inclinations - 7
incline - 1
inclined - 4
inclines - 1
inclose - 1
inclosed - 3
inclosing - 3
inclosure - 4
inclosures - 2
include - 4
included - 5
includes - 2
including - 19
inclusive - 10
income - 7
incomplete - 2
inconclusive - 1
inconsiderable - 13
inconsistency - 1
inconsistent - 6
inconstancy - 6
inconstant - 1
inconvenience - 5
inconveniences - 1
inconveniencies - 15
inconveniency - 42
inconvenient - 15
incorporate - 1
incorporated - 13
incorporation - 7
incorporations - 3
incorrectness - 1
increase - 328
increased - 94
increases - 73
increasing - 95
incredible - 3
inculcate - 2
inculcated - 2
inculcates - 1
incumbent - 2
incumbered - 1
incumbrance - 3
incumbrances - 1
incur - 4
incurably - 1
incurred - 8
incurring - 4
incurs - 2
incursion - 2
incursions - 1
indebted - 5
indecency - 2
indecent - 3
indeed - 221
indefinite - 1
indemnification - 3
indemnify - 3
indemnity - 1
indenture - 1
independency - 10
independent - 74
independently - 4
independents - 1
india - 85
indiaman - 1
indian - 25
indians - 6
indicate - 4
indicates - 3
indicating - 1
indication - 4
indications - 1
indies - 102
indifference - 2
indifferent - 8
indifferently - 17
indigence - 3
indigent - 4
indignation - 13
indigo - 5
indirect - 5
indirectly - 24
indispensably - 3
indispensibly - 1
indisputable - 1
indistinctly - 1
individual - 61
individually - 3
individuals - 59
indolence - 4
indolent - 2
indolently - 1
indorsed - 1
indorser - 1
indorsers - 1
indostan - 27
induce - 2
induced - 8
indulge - 4
indulgence - 9
indulgent - 6
indulging - 2
industrious - 48
industry - 410
ineffectual - 3
inequalities - 9
inequality - 31
inexhaustible - 3
inexperience - 1
infallible - 3
infallibly - 3
infamous - 1
infancy - 7
infant - 1
infantry - 1
infants - 1
infer - 7
inferior - 113
inferiority - 8
inferiors - 4
inferred - 3
infers - 1
infested - 1
infidelity - 1
infinite - 6
infirm - 1
infirmity - 2
inflame - 3
inflamed - 2
inflames - 2
inflicted - 1
influence - 43
influenced - 7
influencing - 4
inform - 2
information - 19
informed - 15
informs - 1
infringe - 1
infringed - 1
infringement - 1
infusing - 1
ingenious - 12
ingenuity - 16
ingot - 1
ingots - 2
ingraftment - 2
ingratitude - 1
inhabit - 1
inhabitancy - 1
inhabitant - 13
inhabitants - 168
inhabited - 27
inhabiting - 1
inherent - 1
inheritance - 4
inheritances - 1
inhospitable - 1
injudicious - 6
injure - 2
injured - 4
injuries - 3
injury - 5
injustice - 30
inland - 57
inlet - 1
inlets - 1
inn - 2
inn-keepers - 1
innocent - 7
inns - 1
innumerable - 5
inquire - 5
inquired - 2
inquiries - 2
inquiry - 22
inquisition - 8
insecure - 1
insensible - 4
insensibly - 5
inseparable - 3
inseparably - 3
insert - 1
inserted - 1
inserting - 1
insidious - 1
insignificancy - 1
insignificant - 19
insinuate - 1
insisted - 1
insists - 2
insolence - 6
insolent - 2
insolvency - 1
insolvent - 1
inspection - 17
inspects - 2
inspiration - 1
inspire - 2
inspired - 1
inspires - 1
inspiring - 1
instability - 3
installation-day - 1
instalment - 1
instalments - 2
instance - 5
instances - 5
instant - 4
instantaneously - 1
instead - 119
instituted - 9
instituting - 1
institution - 38
institutions - 43
instruct - 5
instructed - 10
instructing - 3
instruction - 15
instructions - 7
instructive - 1
instrument - 38
instruments - 55
insufficiency - 3
insufficient - 11
insult - 1
insults - 1
insupportable - 3
insurance - 19
insure - 6
insured - 4
insurers - 3
insures - 1
insurmountable - 1
insurrection - 2
integrity - 1
intellectual - 4
intelligence - 2
intelligent - 9
intelligible - 2
intemperance - 2
intendant - 11
intendants - 1
intended - 34
intending - 1
intends - 6
intent - 2
intention - 10
intentional - 1
intentions - 2
intercept - 1
intercourse - 6
interest - 511
interested - 15
interesting - 1
interests - 33
interfere - 8
interfered - 2
interference - 2
interior - 13
interlopers - 3
intermeddle - 1
intermeddled - 1
intermeddles - 1
internal - 6
international - 1
interposed - 1
interposing - 1
interposition - 2
interpret - 1
interpretation - 2
interpreted - 1
interpreting - 1
interrupt - 1
interrupted - 6
interrupting - 2
interruption - 13
intersected - 1
interval - 4
intervals - 1
intervened - 1
intervention - 8
intimated - 1
intimidate - 2
intimidated - 1
into - 584
intolerable - 2
intractable - 2
intricate - 3
intrinsic - 6
intrinsically - 1
introduce - 16
introduced - 47
introduces - 6
introducing - 5
introduction - 12
introductive - 1
intruders - 1
intruding - 1
intrusions - 1
inundations - 1
invade - 2
invaded - 2
invader - 1
invalidity - 2
invariable - 5
invasion - 12
invent - 3
invented - 9
inventing - 1
invention - 26
inventions - 4
inventive - 1
inventor - 2
inventors - 2
inversely - 1
inverted - 1
invested - 1
investigate - 3
investiture - 1
invidiosus - 1
invidious - 4
invigorating - 2
invincible - 1
inviolable - 2
invisible - 5
invite - 1
involved - 5
involves - 1
inward - 1
ionians - 1
ireland - 46
irish - 9
iron - 26
iron-work - 1
irrecoverably - 1
irredeemable - 1
irregular - 9
irregularity - 2
irregularly - 1
irreproachable - 1
irresistible - 11
irresistibly - 1
irretrievable - 1
irritate - 1
irruption - 1
irs - 1
is - 4707
isabella - 2
island - 12
islands - 32
isocrates - 3
issue - 4
issued - 32
issues - 1
issuing - 6
isthmian - 1
isthmus - 2
istoria - 1
it - 5406
italian - 9
italians - 2
italy - 33
itinerant - 1
its - 1050
itself - 149
iv - 20
ivana - 1
ivory - 1
ix - 7
jack-of-all-trades - 1
jamaica - 6
james - 11
january - 14
japan - 7
japanese - 1
javelin - 2
javelins - 1
jealous - 7
jealousy - 9
jersey - 6
jesuit - 3
jeweller - 2
jewellers - 1
jewels - 2
jews - 1
jobs - 1
john - 3
join - 5
joined - 10
joiner - 1
joiners - 2
joint - 18
joint-stock - 34
jointly - 3
josiah - 3
journal - 1
journeyman - 15
journeymen - 18
journeys - 1
judge - 44
judged - 14
judges - 35
judging - 3
judgment - 33
judicabis - 1
judicature - 1
judicial - 6
judicious - 15
judiciously - 1
jugera - 1
juggling - 2
julius - 2
july - 4
june - 7
jurisdiction - 23
jurisdictions - 8
just - 54
justice - 94
justices - 7
justified - 1
justify - 10
justle - 5
justled - 1
justly - 12
jutland - 1
kalm - 2
keen - 1
keep - 103
keeper - 2
keepers - 4
keeping - 40
keeps - 19
kelp - 2
kent - 1
kept - 36
key - 1
khan - 3
kidders - 2
kill - 2
killed - 3
kills - 2
kind - 277
kindness - 4
kindred - 1
kinds - 45
king - 130
kingdom - 76
kingdoms - 4
kings - 14
kitchen - 11
kitchen-garden - 1
kitchen-grate - 1
knave - 1
knavery - 1
knew - 3
knights - 2
knit - 2
knitting - 3
knives - 2
know - 35
knowing - 6
knowingly - 2
knowledge - 41
known - 88
knows - 8
koningsberg - 6
l - 1
la - 3
laborious - 9
labour - 1010
laboured - 1
labourer - 61
labourers - 103
labouring - 32
labours - 7
lace - 5
lacedaemon - 1
laces - 1
lady - 3
laid - 72
lain - 1
lake - 1
lakes - 2
lama - 1
lamb - 2
lambs - 2
lament - 1
lancashire - 1
lancaster - 1
land - 698
land-carriage - 7
land-lord - 1
land-rent - 1
land-tax - 12
landed - 27
landholders - 1
landlord - 163
landlords - 35
lands - 164
lange - 2
language - 32
languages - 9
languedoc - 3
languid - 3
languished - 1
languishes - 1
languishing - 2
lapis - 1
large - 95
largely - 4
larger - 17
largest - 17
last - 144
last-mentioned - 1
lastage - 1
lasted - 2
lasting - 5
lastly - 15
lasts - 3
late - 76
lately - 8
lateness - 1
later - 9
latin - 16
latium - 1
latter - 136
laudable - 2
laugh - 1
launch - 1
laverdy - 1
law - 223
law-suit - 2
lawe - 1
lawful - 9
lawfully - 2
lawgiver - 4
lawns - 3
laws - 123
lawyer - 3
lawyers - 7
lay - 35
lay-lords - 4
laying - 6
lays - 5
laziness - 1
lazy - 2
lbs - 2
le - 1
lead - 18
lead-ore - 1
lead-smelting - 1
leader - 1
leaders - 6
leading - 8
leads - 5
league - 5
leagued - 2
leagues - 1
lean - 7
leans - 1
learn - 26
learned - 15
learning - 23
learns - 3
learnt - 4
lease - 26
leased - 2
leasehold - 1
leases - 12
least - 191
leather - 23
leave - 31
leaves - 13
leaving - 5
lecture - 2
lectures - 11
lecturing - 1
led - 10
leeds - 1
left - 48
legacies - 2
legacy - 2
legal - 38
legally - 4
leghorn - 2
legions - 1
legislation - 1
legislative - 3
legislator - 4
legislators - 3
legislature - 24
legislatures - 2
leisure - 11
leith - 3
lend - 23
lender - 11
lenders - 1
lending - 14
lends - 14
length - 8
lent - 27
leprosy - 1
lerwick - 1
les - 18
less - 548
lessee - 2
lessees - 1
lessen - 2
lessening - 5
lessens - 2
lesser - 3
lessons - 1
lessor - 1
lest - 10
let - 42
let-pass - 1
lets - 2
letters - 22
letting - 3
lettre - 1
levant - 1
level - 39
levied - 68
levies - 5
levity - 4
levy - 10
levying - 17
lewis - 3
liability - 3
liable - 74
lib - 5
libels - 1
liberal - 45
liberality - 16
liberally - 5
liberated - 2
liberating - 2
liberation - 10
liberties - 1
liberty - 85
library - 1
licence - 14
licences - 2
license - 20
licensed - 4
licentious - 2
licentiousness - 1
lie - 24
lies - 11
lieu - 7
life - 133
life-must - 1
life-rent - 1
light - 19
lighted - 2
lighten - 1
lightened - 1
lighter - 7
lighters - 2
lighting - 1
lightly - 5
lightning - 1
ligue - 1
like - 190
like-wise - 1
liked - 2
likely - 207
likes - 1
likewise - 122
liking - 1
lima - 2
limit - 3
limitation - 7
limited - 49
limits - 10
line - 2
lineal - 2
linen - 62
linen-yarn - 1
linens - 1
lines - 1
lingering - 1
linked - 1
links - 3
lionnois - 1
liquor - 10
liquors - 27
lisbon - 21
list - 2
listen - 1
listened - 2
lit - 1
literal - 1
literary - 16
litharge - 1
little - 294
live - 59
lived - 13
livelihood - 2
liveries - 2
liverpool - 2
livery - 1
livery-wheat - 1
lives - 36
living - 28
livre - 1
livres - 21
lizard - 1
load - 7
loaded - 10
loaden - 1
loading - 6
loan - 14
loango - 1
loans - 12
loathsome - 1
loaves - 2
local - 24
located - 7
locations - 1
lochaber - 1
lochiel - 1
lock - 1
lock-duty - 1
locke - 3
locked - 1
locks - 1
locksmiths - 1
locri - 1
lodge - 4
lodged - 4
lodgers - 2
lodges - 2
lodging - 23
lodgings - 1
lofty - 1
logic - 3
lombard - 1
lombardy - 1
london - 131
lone - 1
long - 197
long-run - 14
longer - 43
longest - 3
look - 10
looked - 5
looks - 2
loom - 5
loose - 5
lord - 23
lord-chief-justice - 1
lords - 27
lordship - 1
lorenzo - 1
lorraine - 1
lose - 24
loser - 7
losers - 5
loses - 12
losing - 8
loss - 98
losses - 16
lost - 28
lot - 4
lots - 1
lotteries - 4
lottery - 12
loudest - 2
loudly - 2
louis - 2
love - 5
loved - 1
lover - 2
lovers - 1
loves - 1
low - 82
low-rented - 1
lower - 102
lowered - 9
lowering - 9
lowers - 8
lowest - 76
lowndes - 3
lowness - 2
loyalty - 1
lucca - 3
lucern - 1
lucian - 1
luck - 1
lucrative - 1
luctuosa - 1
lucyan - 1
luggage - 1
lumber - 3
luther - 1
lutheran - 1
luxuries - 28
luxury - 30
lyceum - 1
lycurgus - 1
lying - 3
lyons - 3
lysias - 1
m - 1
macedon - 3
machiavel - 3
machinations - 1
machine - 8
machine-readable - 1
machinery - 27
machines - 30
machpelah - 1
madder - 2
made - 300
madeira - 3
madeiras - 1
madman - 1
madox - 4
madras - 5
madrid - 1
maese - 1
magazine - 2
magazines - 2
magistracy - 2
magistrate - 28
magistrates - 11
magna - 1
magnanimity - 1
magnificence - 10
magnificent - 6
magnified - 2
magnify - 1
magnifying - 1
mahomet - 1
mahometan - 4
maid - 1
maimed - 1
main - 2
maintain - 148
maintained - 75
maintaining - 97
maintains - 26
maintenance - 137
maize - 1
majestatem - 1
majesty - 14
majorazzo - 1
majority - 4
make - 261
makers - 1
makes - 79
making - 87
malacca - 1
male - 3
malice - 3
malicious - 1
malignant - 3
malt - 62
malt-house - 2
malt-tax - 1
malta - 1
maltster - 8
malversation - 5
mamelukes - 1
man - 277
man-servant - 2
manage - 17
managed - 29
management - 94
manager - 1
managers - 1
manages - 1
managing - 8
manati - 1
manchester - 1
mandamus - 1
mandarins - 3
manhood - 1
manifest - 8
manilla - 2
mankind - 19
manner - 394
manners - 12
manor - 1
manors - 6
manses - 2
mansion-house - 1
manual - 1
manufactories - 5
manufactory - 6
manufacture - 129
manufactured - 46
manufacturer - 40
manufacturers - 137
manufactures - 309
manufacturing - 40
manure - 5
manured - 3
manuring - 2
manuscript - 3
manuscripts - 1
many - 407
marannon - 2
march - 8
marched - 2
marches - 1
marco - 4
marcus - 1
marine - 1
mariners - 4
maritime - 3
mark - 21
marked - 3
market - 580
market-town - 2
marketing - 1
markets - 40
marks - 5
marquis - 1
marquises - 1
marriage - 12
marriage-bed - 1
marriages - 3
married - 3
marry - 6
marseilles - 2
marshal - 1
mart - 1
martial - 8
martinico - 1
martius - 2
marvellous - 3
mary - 6
maryland - 15
mason - 6
masons - 5
masquerade - 1
masquerades - 1
mass - 15
massachusetts - 4
masses - 3
master - 111
masterpiece - 1
masters - 80
mastiff - 2
masting-timber - 2
masts - 3
match - 1
mater - 1
material - 9
materials - 144
mathematics - 1
matter - 33
matters - 10
matthew - 5
maturity - 4
maur - 5
maxim - 11
maxims - 14
maximum - 1
may - 987
maybe - 12
mayor - 1
mazepa - 1
me - 8
mead - 1
meal - 4
meal-factors - 1
meal-men - 1
mean - 46
meanest - 9
meaning - 8
meanings - 2
meanly - 1
meanness - 5
means - 214
meant - 24
meantime - 3
measure - 113
measured - 3
measures - 7
meat - 64
mechanic - 5
mechanical - 1
mechanics - 9
mediately - 1
medicis - 1
mediocrity - 4
mediterranean - 16
medium - 18
meet - 8
meetings - 1
meets - 1
meggens - 2
melancholy - 2
melted - 12
melting - 12
member - 31
members - 44
memoir - 1
memoire - 1
memoires - 15
memoirs - 4
memorable - 1
memory - 1
men - 206
men-servants - 1
mend - 2
mended - 5
mendicant - 4
mending - 1
mends - 1
menial - 17
mental - 1
mention - 4
mentioned - 39
mentions - 1
mentz - 1
mercantile - 99
mercenary - 2
mercers - 1
merchandize - 1
merchant - 141
merchant-adventurers - 1
merchant-carrier - 2
merchant-exporter - 5
merchant-importer - 3
merchant-manufacturer - 1
merchant-retailer - 1
merchant-service - 1
merchantability - 1
merchantable - 8
merchants - 187
mercier - 1
mercury - 1
mercy - 3
mere - 31
merely - 27
merit - 17
merks - 1
merovingian - 1
merriment - 1
mess - 1
messance - 3
met - 1
metal - 60
metallic - 3
metals - 154
metaphor - 1
metaphysical - 1
metaphysics - 3
metayer - 2
metayers - 2
meteors - 1
metheglin - 1
method - 43
methodical - 2
methodists - 2
methods - 17
methuen - 1
metropolis - 1
mexico - 13
michael - 1
michaelmas - 2
mid-way - 1
middle - 28
middle-aged - 1
middling - 20
midst - 5
might - 552
milan - 4
milanese - 2
mild - 4
milder - 2
mildest - 2
mile - 2
miles - 24
miletus - 1
military - 59
militia - 43
militiaman - 1
militias - 10
milk - 12
mill - 4
miller - 3
millers - 1
million - 27
millions - 94
mills - 1
millwright - 1
minae - 6
mind - 23
minds - 5
mine - 39
mine-adventurers - 1
miner - 1
mineral - 2
mineralized - 1
minerals - 5
miners - 1
mines - 154
minimeque - 2
mining - 4
minister - 10
ministers - 17
ministry - 1
minor - 4
minorca - 3
minority - 6
mint - 54
mints - 6
minute - 2
minutest - 1
mirabeau - 1
mirth - 1
misapplication - 3
misapplied - 1
misapply - 1
misapplying - 1
misapprehension - 1
miscarriage - 2
misconduct - 7
misdemeanour - 2
miserable - 13
miserably - 1
miseries - 1
misery - 5
misfortune - 9
misfortunes - 8
misinformation - 2
misinformed - 1
mislead - 4
misled - 8
mismanaged - 3
mismanagement - 3
misrepresentation - 1
misrepresenting - 1
mission - 4
missionaries - 1
missionary - 1
mississippi - 4
mistake - 3
mistaken - 4
mistakes - 1
mistresses - 1
mithridates - 1
mix - 2
mixed - 7
mixture - 3
mobbish - 2
mode - 18
model - 1
modena - 1
moderate - 98
moderated - 1
moderately - 4
moderating - 1
moderation - 12
modern - 50
modes - 3
modesty - 2
modification - 2
modified - 2
modius - 1
modus - 4
moduses - 1
moiety - 1
moist - 1
molasses - 5
moluccas - 4
moment - 27
momentary - 5
moments - 3
monarch - 2
monarchical - 3
monarchies - 11
monarchs - 1
monarchy - 9
monasteries - 2
monastery - 3
moneta - 1
money - 767
money-price - 2
money-rents - 2
moneys - 1
monied - 7
monk - 2
monks - 3
monnoies - 2
monopolies - 16
monopolised - 3
monopolist - 4
monopolists - 5
monopolize - 3
monopolizing - 2
monopoly - 175
montauban - 2
montesquieu - 4
montezuma - 1
month - 14
monthly - 5
months - 57
monuments - 1
moors - 5
moral - 12
moralists - 1
morality - 5
morals - 19
moravia - 1
more - 1677
morellet - 1
morning - 2
mortal - 3
mortality - 4
mortar - 2
mortgage - 16
mortgaged - 5
mortgages - 4
mortgaging - 1
mortification - 1
mortifies - 1
mortifying - 2
mortmain - 1
mosaical - 1
most - 707
mother - 60
mother-country - 4
motion - 31
motive - 14
motives - 8
mouldered - 1
mountain - 1
mountainous - 2
mountains - 4
mounted - 1
mounts - 1
mournful - 1
mourning - 3
mouths - 1
moveable - 7
moveables - 4
moved - 1
movement - 3
movements - 1
moves - 1
mr - 70
much - 1008
muir - 1
mulattoes - 1
mulberry - 1
mules - 1
multiplication - 15
multiplicity - 1
multiplied - 10
multiplies - 1
multiply - 16
multiplying - 5
multitude - 17
multitudes - 2
multure - 1
mum - 3
mun - 2
mundic - 1
munificent - 1
munificently - 1
murdered - 2
murmur - 3
muscovada - 1
muscovado - 3
muscovia - 1
muscovites - 1
music - 5
musical - 3
musician - 1
musicians - 1
musket - 1
muslins - 3
must - 894
muster - 1
mutilated - 3
mutilation - 1
mutiny - 1
mutton - 2
mutual - 12
mutually - 8
my - 7
mysteries - 1
mystery - 3
nail - 2
nailed - 1
nailer - 2
nails - 9
naked - 2
name - 32
named - 1
namely - 1
names - 4
naples - 2
narrow - 12
narrowed - 1
narrower - 3
narrowing - 1
narrowness - 5
nastiest - 1
nastiness - 1
nat - 1
nation - 136
national - 41
nations - 245
native - 17
natives - 16
nativity - 1
natural - 236
naturally - 274
nature - 157
naval - 15
navies - 1
navigable - 21
navigated - 2
navigation - 37
navigations - 2
navigators - 1
navy - 14
nd - 1
neapolitan - 1
near - 54
nearer - 18
nearest - 11
nearly - 183
neat - 53
