---------- LEXICON ----------
justifications - 38
justified - 27
justified - 42
justifier - 1
justifies - 2
justifieth - 6
justify - 15
justifying - 3
justitiam - 1
justly - 26
justus - 3
keel - 1
keep - 2
keep - 3
keep - 394
keep - 6
keeper - 25
keepers - 1
keepers - 15
keepest - 7
keepeth - 51
keeping - 38
kellam - 1
keneona - 1
kept - 25
kept - 203
kernel - 1
kettle - 5
kettles - 1
key - 10
keys - 4
kibroth - 1
kick - 2
kicked - 4
kid - 20
kidneys - 17
kids - 10
kikajon - 1
kill - 17
kill - 246
killed - 164
killer - 1
killers - 1
killest - 2
killeth - 22
killing - 11
killing - 6
killing - 1
kills - 3
kin - 6
kind - 61
kind - 36
kindle - 17
kindled - 57
kindleth - 4
kindling - 2
kindling - 1
kindly - 6
kindly - 1
kindness - 20
kindness - 2
kindness - 3
kindness - 7
kindnesses - 1
kindred - 8
kindred - 62
kindreds - 91
kinds - 33
kine - 20
king - 2872
king - 85
kingdom - 476
kingdom - 4
kingdoms - 71
kingly - 3
kingly - 2
kings - 548
kings - 6
kings - 4
kinsfolks - 2
kinsfolks - 2
kinsman - 6
kinsman - 35
kinsmen - 14
kinsmen - 2
kinswoman - 1
kir-haraseth - 1
kiss - 22
kissed - 27
kisses - 1
kisseth - 1
kissing - 3
kissing - 2
kitchens - 2
kite - 4
kites - 1
knead - 1
kneaded - 1
knee - 3
knee - 5
knee - 1
kneel - 1
kneeled - 1
kneeling - 2
kneeling - 5
knees - 18
knees - 2
knees - 10
knelt - 1
knew - 200
knewest - 3
knewest - 4
knife - 4
knit - 3
knives - 4
knock - 4
knock - 3
knocked - 1
knocketh - 3
knocking - 3
knots - 1
know - 553
know - 339
know - 10
knowest - 106
knoweth - 125
knowing - 104
knowledge - 210
knowledges - 1
known - 21
known - 6
known - 264
knows - 1
korah - 1
l - 3
laabim - 2
laad - 1
laada - 1
laadan - 1
laban - 35
labana - 1
labanath - 1
labor - 1
laborer - 3
laborious - 1
labour - 48
labour - 110
laboured - 28
laboured - 8
labourer - 1
labourer - 7
labourers - 1
labourers - 12
labourest - 1
laboureth - 2
laboureth - 7
labouring - 3
labouring - 3
labours - 2
labours - 2
labours - 42
lace - 3
lacedemon - 1
lacedemonians - 1
lachis - 25
lad - 1
ladder - 2
ladders - 1
laded - 2
laden - 8
lading - 2
lady - 11
lael - 1
laetatus - 1
lagus - 1
lahela - 1
lahem - 1
laid - 1
laid - 220
laid - 83
lain - 6
lais - 5
lais - 2
laisa - 2
laity - 1
lake - 11
lam - 1
lamb - 102
lambs - 3
lambs - 32
lambs - 47
lame - 31
lamech - 12
lamed - 7
lament - 28
lamentable - 3
lamentation - 35
lamentations - 12
lamented - 11
lamenteth - 1
lamenting - 3
laments - 4
lamia - 1
lamma - 2
lamp - 27
lamp - 6
lamps - 17
lamps - 30
lampsacus - 1
lamuel - 3
lance - 1
lances - 3
lancets - 1
land - 1759
land - 3
landmark - 1
landmarks - 2
lands - 58
lands - 4
lands - 4
lanes - 1
language - 1
language - 2
language - 20
language - 2
languages - 10
languish - 7
languished - 6
languishes - 1
languisheth - 1
languishing - 1
languishing - 3
lanterns - 1
laodicea - 7
laodiceans - 6
laomin - 1
lap - 3
lap - 2
lapidary - 3
lapidoth - 1
lapped - 4
large - 27
largeness - 1
larger - 2
larger - 1
larus - 2
lasciviousness - 3
last - 109
last - 71
lasted - 1
lasthenes - 2
lasting - 3
lasting - 2
latchet - 5
late - 8
lately - 6
lately - 2
latent - 1
later - 4
lateward - 4
latin - 1
latin - 26
latitude - 2
latrunculos - 1
latter - 60
lattice - 1
lattices - 2
latusim - 1
latussim - 1
lauda - 2
laudate - 6
laudem - 1
laugh - 2
laugh - 27
laughed - 16
laugheth - 1
laughing - 1
laughingstock - 3
laughter - 12
launch - 1
launched - 3
laurence - 1
laver - 2
laver - 18
lavers - 5
law - 619
law - 116
lawful - 54
lawfully - 5
lawgiver - 7
lawgivers - 2
lawns - 1
laws - 76
laws - 2
lawsuits - 2
lawyer - 2
lawyers - 7
lay - 261
layeth - 11
laying - 34
lazarus - 17
lead - 72
leader - 29
leaders - 8
leadest - 3
leadeth - 30
leading - 7
leads - 2
leaf - 11
league - 29
league - 8
leagues - 1
lean - 18
leaned - 9
leaner - 1
leaneth - 1
leaning - 11
leanness - 1
leap - 5
leaped - 12
leapeth - 1
leaping - 6
leaping - 1
leapt - 3
learn - 66
learned - 67
learning - 15
learning - 4
least - 69
leather - 1
leathern - 2
leave - 117
leave - 38
leaven - 34
leavened - 15
leaves - 3
leaves - 19
leaveth - 10
leaving - 7
leaving - 38
leavings - 2
leavings - 1
lebana - 2
lebaoth - 1
lebna - 9
lebni - 1
lebnites - 1
lebona - 1
lecha - 1
lechi - 1
leci - 1
lecum - 1
led - 79
led - 28
ledan - 3
leddest - 1
ledge - 4
ledges - 1
leedan - 3
leeks - 1
lees - 7
left - 132
left - 26
left - 269
leftest - 1
leg - 1
legacy - 1
legal - 4
legally - 1
legion - 3
legion - 5
legions - 3
legislative - 1
legs - 13
leheman - 1
leheth - 2
leisure - 3
lend - 17
lender - 3
lendest - 1
lendeth - 6
lending - 1
lending - 2
length - 83
length - 4
lengthen - 2
lengthened - 2
lenity - 1
lent - 12
lentils - 4
leopard - 7
leopards - 2
leper - 14
leper - 6
lepers - 9
leprosy - 70
leprous - 1
lesa - 1
lesem - 2
less - 55
less - 1
lessen - 1
lessened - 3
lessening - 1
lesser - 20
lesson - 3
lessons - 13
lest - 361
let - 124
let - 1637
letter - 57
letters - 70
letters - 3
letteth - 3
letting - 4
letting - 2
lettuce - 2
lev - 4
levavi - 3
level - 3
levels - 1
lever - 1
levi - 34
levi - 56
leviathan - 8
levite - 28
levites - 1
levites - 241
levitical - 12
leviticus - 30
levity - 2
levy - 3
lewd - 3
lia - 27
liability - 3
liable - 3
liable - 3
liar - 11
liars - 10
lib - 5
libanus - 81
libation - 16
libations - 52
liberal - 4
liberally - 1
liberties - 1
libertine - 1
libertines - 2
liberty - 40
library - 5
libya - 3
libyans - 6
license - 4
license - 18
license - 1
licensed - 1
lick - 4
licked - 4
lie - 4
lie - 140
lied - 12
liers - 1
lies - 48
liest - 7
lieth - 40
lieu - 2
lieutenant - 1
lieutenants - 2
life - 713
lifeless - 1
lifeless - 1
lifetime - 7
lift - 2
lift - 90
lifted - 180
lifted - 8
lifter - 1
liftest - 2
lifteth - 12
lifting - 34
light - 19
light - 304
lighted - 1
lighted - 7
lighten - 2
lightened - 2
lighteneth - 1
lighter - 4
lightest - 1
lighteth - 1
lighting - 3
lightly - 3
lightness - 2
lightning - 19
lightnings - 10
lightnings - 4
lights - 7
lights - 12
lightsome - 5
ligurius - 2
like - 949
liked - 4
likely - 4
liken - 3
likened - 7
likened - 7
likeness - 51
likenesses - 1
likewise - 33
lilies - 18
lily - 11
limb - 1
limbo - 2
limbs - 4
limit - 2
limitation - 3
limited - 7
limiteth - 1
limits - 16
line - 18
linen - 100
lines - 8
linger - 2
lingered - 1
lingereth - 1
link - 1
linked - 1
linked - 3
links - 3
lintel - 2
lintels - 2
linus - 1
lion - 111
lion-like - 1
lioness - 14
lionesses - 1
lions - 65
lip - 2
lips - 136
liquids - 3
liquor - 1
list - 1
list - 1
lit - 1
literal - 1
literal - 1
literally - 21
literary - 13
lithostrotos - 1
litigious - 1
litter - 3
litters - 1
little - 432
liturgical - 1
liturgy - 2
liturgy - 1
live - 39
live - 246
lived - 91
lively - 2
lively - 6
liver - 23
lives - 41
livest - 1
livest - 4
liveth - 81
liveth - 29
living - 239
lizard - 1
lizard - 1
lo - 51
lo-ammi - 1
lo-ruhamah - 1
load - 3
load - 2
loaded - 4
loaden - 1
loading - 1
loaf - 5
loan - 2
loath - 1
loathe - 2
loatheth - 1
loathsome - 1
loathsome - 1
loaves - 49
loaves - 31
lobna - 8
lobni - 5
located - 7
locations - 1
lock - 1
locking - 1
locks - 12
locust - 14
locust - 2
locusts - 39
lod - 4
lodabar - 3
lodge - 18
lodged - 15
lodgeth - 4
lodging - 9
lodgings - 1
lodgings - 1
loft - 2
loftiness - 5
lofty - 10
log - 1
loins - 45
loins - 8
lois - 1
long - 121
long - 173
long-limbed - 1
long-lived - 1
longanimity - 1
longed - 7
longer - 52
longeth - 3
longimanus - 1
longing - 3
longlived - 2
longs - 1
longsuffering - 8
look - 166
looked - 129
lookedst - 1
lookest - 1
looketh - 51
looking - 5
looking - 58
lookingglasses - 1
looks - 5
loomim - 1
loop - 2
loops - 9
loose - 34
loosed - 31
looseth - 3
loosing - 6
lord - 8211
lord - 233
lord - 28
lording - 1
lords - 9
lords - 19
lose - 32
loseth - 3
loss - 11
loss - 11
loss - 5
losses - 1
lost - 65
lost - 3
lost - 1
lot - 147
lotan - 7
lots - 6
lots - 32
loud - 73
loud - 3
louder - 3
louse - 1
love - 31
love - 141
love - 148
loved - 121
loved - 7
loved - 6
lovedst - 1
loveliness - 1
lovely - 2
lovely - 6
lover - 4
lovers - 23
loves - 3
lovest - 15
loveth - 79
loving - 9
low - 5
low - 41
lower - 31
lowering - 1
lowest - 22
lowing - 2
lowliness - 1
lowly - 3
lowness - 2
loyal - 1
lucifer - 5
lucius - 1
lucius - 2
luck - 1
lucky - 1
lucre - 6
lud - 2
ludim - 2
luith - 2
luke - 42
lukewarm - 1
lump - 7
lumps - 1
lunatic - 2
lunatics - 1
lungs - 2
lurch - 1
lurking - 2
lust - 36
lusted - 1
lusteth - 1
lusts - 11
lutes - 2
luther - 1
luxurious - 3
luxury - 4
luza - 7
lybia - 1
lycaonia - 1
lycaonian - 1
lycia - 2
lydda - 4
lydia - 4
lydians - 3
lye - 1
lying - 101
lyre - 1
lysanias - 1
lysias - 31
lysimachus - 7
lystra - 8
m - 1
maacha - 28
maachathi - 1
maachati - 1
maaddi - 1
maai - 1
maala - 4
maara - 1
maasai - 1
maasia - 9
maasias - 16
maazia - 1
maaziau - 1
mabsam - 1
mabsam - 1
mabsar - 1
mabsar - 1
mac - 8
macces - 1
maceda - 9
macedonia - 31
macedonian - 4
macedonians - 3
macedonians - 4
macelloth - 5
maceloth - 2
macenias - 2
macer - 1
machabees - 2
machabees - 44
machabeus - 37
machalath - 1
machathi - 1
machati - 5
machbani - 1
machbena - 1
machi - 1
machinations - 1
machine-readable - 1
machir - 24
machirites - 1
machmas - 11
machmethath - 3
mad - 22
madaba - 2
madai - 2
madan - 2
made - 1690
made - 99
madest - 13
madia - 2
madian - 55
madianite - 3
madianites - 13
madman - 2
madmena - 1
madness - 2
madness - 10
madon - 2
maeleth - 2
magala - 1
magdal - 3
magdalel - 1
magdalen - 12
magdalgad - 1
magdalum - 1
magdiel - 2
magedan - 1
mageddo - 11
mageddon - 2
mageth - 2
magic - 3
magical - 1
magician - 3
magicians - 17
magistrate - 2
magistrates - 30
magnificence - 20
magnificent - 5
magnified - 43
magnify - 22
magnify - 3
magnifying - 1
magnus - 1
magog - 2
magog - 5
magor-missabib - 1
magron - 2
magus - 1
mahalath - 1
mahalon - 4
mahanaim - 1
mahanaim - 1
maharai - 2
mahath - 4
mahazioth - 2
maheleth - 3
mahida - 2
mahir - 1
mahol - 1
mahomet - 2
mahumite - 1
maid - 37
maid-servant - 15
maid-servant - 1
maid-servants - 5
maid-servants - 4
maiden - 7
maidens - 10
maids - 24
mail - 9
maiman - 1
maimed - 5
main - 2
mainsail - 1
maintain - 3
maintained - 6
maintainers - 1
maintaineth - 3
maintaining - 4
maintenance - 3
majestic - 1
majesty - 53
major - 1
make - 1044
make - 5
maker - 25
makers - 5
makes - 14
makest - 14
maketh - 87
maketh - 14
making - 86
maktesh - 1
malachias - 8
malalai - 1
malaleel - 8
malasar - 2
malchus - 2
male - 49
male-kind - 4
malediction - 5
malediction - 2
maledictions - 1
malefactor - 1
malefactors - 1
males - 16
malice - 1
malice - 41
malices - 1
malicious - 7
maliciously - 2
malignant - 9
malignity - 1
mallos - 1
maloch - 1
mambre - 11
mambres - 3
mammon - 9
mamuchan - 3
mamzer - 1
man - 3131
man-servant - 14
manacles - 3
manage - 1
managed - 3
management - 1
manager - 1
manahat - 1
manahath - 2
manahem - 10
manahen - 1
manaim - 5
manasse - 2
manasses - 159
manchild - 2
mandate - 1
mandrakes - 6
mane - 2
manes - 1
manfully - 3
manfully - 20
manger - 5
mangled - 1
manhu - 1
manicheans - 1
manifest - 18
manifest - 43
manifest - 2
manifestation - 7
manifestations - 1
manifested - 14
manifesteth - 1
manifesting - 1
manifestly - 5
manifests - 1
manifold - 19
manifold - 5
manilius - 1
mankind - 18
manna - 6
manna - 17
manner - 351
manner - 2
manners - 13
mans - 1
mansion - 1
mansions - 1
mansions - 7
manslaughter - 2
manslayer - 2
manslayers - 1
mantle - 12
manue - 12
many - 3
many - 883
maoch - 1
maon - 1
maon - 6
maonathi - 2
maozim - 3
map - 1
mapsam - 1
mara - 7
marai - 1
maraia - 1
maraioth - 5
maran-atha - 2
maranatha - 2
marble - 8
march - 22
marched - 32
marches - 1
marching - 7
marcionites - 1
mardochai - 68
mardochias - 1
mares - 1
maresa - 10
mareth - 1
mariam - 1
marimuth - 2
mariners - 7
marius - 1
mark - 3
mark - 2
mark - 67
marked - 6
marked - 2
market - 11
marketplace - 4
marking - 1
marks - 1
marks - 2
marma - 1
marred - 1
marriage - 18
marriage - 7
marriage - 27
marriageable - 1
marriages - 6
married - 41
marries - 1
marrieth - 8
marrieth - 3
marrow - 10
marrow - 1
marrow - 1
marry - 43
marrying - 1
marrying - 7
marsana - 1
marshes - 2
marshy - 2
mart - 2
martha - 14
martin - 3
marts - 1
martyr - 1
martyrdom - 8
martyrs - 7
marvelled - 4
marvellous - 1
marvelous - 1
mary - 8
mary - 66
masal - 2
masaloth - 1
masepha - 1
maserephoth - 1
maserites - 1
maserophot - 1
masia - 1
masma - 4
masmana - 1
masobia - 1
mason - 2
masons - 10
maspha - 23
masphath - 21
masphe - 2
masreca - 2
mass - 3
massa - 2
massacre - 1
massacred - 1
massem - 1
massy - 1
mast - 3
master - 166
master - 28
mastering - 1
masters - 41
mastery - 3
mastic - 1
masts - 1
match - 3
material - 2
mathan - 5
mathana - 2
mathanai - 2
mathanaias - 1
mathania - 9
mathanias - 5
mathaniau - 1
mathanite - 1
mathat - 2
mathatha - 2
mathathias - 25
mathlusala - 1
mathusael - 2
mathusala - 4
mathusale - 1
mathusale - 1
matred - 2
matrimony - 2
matt - 8
matt - 11
matter - 63
matter - 8
matters - 21
matthanias - 1
matthew - 40
matthias - 4
maturity - 1
mauman - 1
maviael - 2
maximum - 1
may - 1691
maybe - 1
mayest - 26
mayest - 13
mayest - 1
mayst - 128
mazers - 1
me - 3527
me - 850
mea - 3
meadow - 2
meadows - 1
meal - 18
mealtime - 1
meam - 1
mean - 19
mean - 27
meaner - 2
meanest - 10
meaneth - 10
meaneth - 4
meaning - 33
meaning - 19
meaning - 2
meanings - 1
means - 81
meant - 20
meant - 7
meantime - 1
measurable - 1
measure - 120
measure - 1
measured - 51
measures - 27
measures - 1
measureth - 1
measuring - 10
meat - 122
meats - 11
meats - 39
meaux - 1
mecherathite - 1
mechmas - 1
mechnedebai - 1
medaba - 5
medad - 2
meddin - 1
meddle - 3
meddleth - 1
meddling - 2
mede - 4
medemena - 1
medemena - 1
medes - 41
media - 7
mediam - 1
mediator - 12
mediatorship - 3
medicine - 3
medicines - 6
meditate - 19
meditate - 4
meditated - 8
meditating - 1
meditation - 11
mediterranean - 1
medium - 5
medley - 1
meek - 27
meekest - 1
meekly - 1
meekness - 12
meet - 129
meet - 22
meetabel - 2
meetest - 1
meeteth - 4
meeting - 7
meetings - 1
megbis - 1
megphias - 1
mehusim - 1
mei - 2
mejarcon - 1
melcha - 7
melcha - 4
melchi - 2
melchia - 6
melchias - 10
melchiel - 3
melchielites - 1
melchiram - 1
melchisedech - 2
melchisedech - 10
melchisua - 5
melchom - 10
melcias - 1
melea - 1
melech - 3
melita - 2
mello - 10
mellothi - 2
melluch - 4
meloch - 1
melodious - 1
melody - 10
melons - 1
melothus - 1
melt - 19
melt - 1
melted - 23
melteth - 3
meltias - 1
melting - 1
mem - 7
member - 1
member - 6
members - 36
memento - 1
memmius - 1
memoirs - 2
memorial - 17
memorial - 16
memorial - 2
memory - 37
memphis - 8
men - 41
men - 2016
men-servants - 4
men-servants - 6
menander - 1
menchildren - 1
mend - 2
mendacium - 1
mended - 1
mendicant - 1
mending - 2
menelaus - 20
menna - 1
menni - 1
mennith - 1
menstealers - 1
menstruous - 8
mention - 2
mention - 8
mentioned - 31
mentioning - 1
mentions - 1
mephaath - 4
meraioth - 2
merala - 1
merari - 37
merarites - 2
merchandise - 13
merchandises - 1
merchant - 8
merchant - 1
merchantability - 1
merchants - 5
merchants - 31
mercies - 52
merciful - 70
mercifully - 2
merciless - 1
mercury - 2
mercy - 501
mere - 6
mere - 1
mere - 1
mered - 2
merely - 2
meremoth - 1
merezebel - 1
meribah - 1
meribbaal - 5
merimuth - 3
merit - 7
merits - 3
merits - 1
merob - 4
merodach - 3
merom - 2
merome - 1
meronathite - 2
meroz - 3
merrha - 1
merry - 22
mes - 1
mesa - 2
meselemia - 3
mesezebel - 1
meshes - 1
mesizabel - 1
mesollam - 1
mesopotamia - 6
mesopotamia - 13
mesopotamia - 8
mesphar - 1
mespharath - 1
mesphe - 1
mesrai - 1
mesraim - 1
mesraim - 1
mesram - 1
mess - 6
messa - 2
message - 8
messages - 2
messal - 1
messalemeth - 1
messenger - 30
messengers - 4
messengers - 94
messes - 5
messiah - 2
messias - 6
messulam - 1
met - 29
met - 40
metabeel - 1
metal - 2
metaphor - 3
metaphors - 3
mete - 5
meteors - 1
methca - 2
method - 1
methods - 1
methought - 1
metri - 1
meum - 2
meus - 3
meza - 3
mezaab - 2
miamin - 5
mibahar - 1
mice - 6
micha - 17
michael - 20
michaia - 4
michas - 16
michea - 1
micheas - 1
micheas - 38
michol - 21
mid-day - 1
midday - 8
middle - 19
middle-aged - 1
midianites - 1
midland - 1
midnight - 15
midst - 527
midst - 9
midway - 1
midwife - 3
midwives - 7
might - 416
might - 209
mightest - 16
mightier - 13
mighties - 1
mightily - 7
mighty - 3
mighty - 189
milch - 1
mild - 5
mildew - 6
mildly - 3
mildness - 11
mile - 1
miles - 1
miletus - 3
milicho - 1
militant - 3
military - 1
milk - 53
milked - 1
mill - 5
millet - 2
million - 1
millions - 1
millstone - 4
millstone - 4
mimicked - 1
mina - 1
mind - 255
minded - 7
minded - 6
mindful - 18
mindful - 28
minding - 1
minds - 10
minds - 9
mine - 17
mine - 46
mines - 1
mines - 1
mingle - 2
mingled - 26
mingling - 4
minister - 90
ministered - 21
ministered - 2
ministered - 13
ministereth - 2
ministering - 6
ministers - 47
ministration - 6
ministries - 6
ministry - 80
minstrel - 2
minstrels - 1
mint - 2
minue - 1
minute - 2
miphiboseth - 18
miracle - 19
miracles - 45
miraculous - 5
miraculously - 5
mire - 16
mirror - 1
mirrors - 1
mirth - 13
miry - 2
misaam - 1
misach - 15
misael - 9
misbehave - 1
miscarried - 1
miscarry - 1
mischief - 11
mischiefs - 1
mischievous - 8
miserable - 12
miserably - 2
misereatur - 1
miserere - 3
misericordiam - 1
misericordias - 1
miseries - 24
misery - 22
misor - 2
misphat - 2
misrepresentations - 1
misrepresenting - 1
miss - 1
missed - 3
missing - 3
mission - 10
mission - 1
mississippi - 1
mist - 15
mistake - 5
mistaken - 1
mistaking - 1
mistress - 6
mistress - 5
mistresses - 1
mistrust - 1
mists - 1
misty - 1
misused - 1
mite - 2
mites - 3
mithridates - 2
mitigate - 3
mitigated - 3
mitre - 9
mitre - 3
mitres - 5
mitylene - 1
mixed - 13
mixt - 3
mixture - 5
mixture - 1
mizael - 1
mna - 1
mnason - 1
mnestheus - 1
moab - 174
moabite - 2
moabites - 36
moabitess - 6
moadia - 1
moaning - 1
mobonnai - 1
mochona - 1
mochori - 1
mock - 9
mocked - 1
mocked - 23
mocker - 2
mockeries - 6
mockers - 1
mockery - 4
mocketh - 1
mocking - 6
mocking-stock - 1
model - 1
moderate - 4
moderated - 2
moderately - 1
moderation - 4
modern - 8
modernized - 1
moderns - 1
modest - 5
modest - 1
modesty - 10
modification - 1
modified - 1
modin - 9
mohola - 1
moholi - 12
moholites - 1
moiety - 1
moist - 2
moistened - 2
moistening - 1
moisture - 5
molada - 4
molathi - 1
molathite - 1
molchom - 1
mole - 1
moles - 1
molest - 6
molested - 5
molid - 1
mollifying - 1
moloch - 12
moloch - 1
molten - 30
moment - 17
momentary - 2
moments - 2
monarchies - 1
money - 183
moneychangers - 1
monster - 3
monsters - 6
monstrous - 7
month - 11
month - 285
monthly - 4
months - 64
monument - 5
monument - 13
monuments - 8
moon - 11
moon - 63
moons - 15
moos - 1
mophim - 1
moral - 2
moral - 1
morality - 1
morality - 2
morals - 6
morasthi - 1
morasthite - 1
morasti - 1
more - 866
moreover - 128
moria - 2
morning - 13
morning - 240
mornings - 2
morrow - 8
morrow - 51
morsel - 10
morsels - 2
mortal - 29
mortality - 2
mortally - 2
mortals - 2
mortar - 20
mortars - 9
morter - 2
mortgage - 1
mortification - 6
mortify - 3
mortises - 3
mosa - 6
mosabab - 1
mosaic - 1
mosaical - 1
mosallam - 1
mosel - 1
mosera - 2
moseroth - 2
moses - 829
mosoch - 8
mosollam - 22
mosollamia - 1
mosollamith - 1
mosollamoth - 2
most - 465
most - 7
mote - 6
moth - 12
motheaten - 3
mother - 1
mother - 21
mother - 323
mother-in - 1
mother-in-law - 18
mothers - 10
motion - 9
motions - 5
mount - 274
mountain - 95
mountain - 106
mountains - 7
mountains - 239
mounted - 5
mounteth - 1
mounts - 1
mourn - 55
mourned - 51
mourner - 2
mourners - 6
mournest - 1
mourneth - 7
mournful - 3
mourning - 75
mourning - 20
mourns - 1
mouse - 2
mouth - 489
mouths - 19
mouths - 1
move - 31
moveable - 1
moveables - 1
moved - 135
moveth - 7
moving - 3
mower - 2
mowing - 1
moyses - 1
much - 232
much - 219
mud - 1
muddy - 1
mulberries - 1
mulberry - 2
mule - 10
mules - 9
multipied - 1
multiple - 1
multiplicati - 1
multiplices - 1
multiplicity - 1
multiplied - 88
multiplied - 7
multipliest - 1
multiplieth - 8
multiply - 39
multiply - 4
multiply - 6
multiply - 6
multiplying - 2
multitude - 119
multitude - 360
multitudes - 50
multitudes - 1
munim - 2
murder - 21
murdered - 7
murderer - 15
murderers - 13
murdering - 3
murders - 5
murmur - 5
murmur - 14
murmured - 21
murmurers - 1
murmurers - 1
murmuring - 19
murmurings - 4
murrain - 2
musach - 2
museth - 1
musi - 8
music - 14
music - 1
musical - 14
musician - 1
musicians - 5
musing - 1
musites - 1
must - 236
mustard - 7
mustardseed - 1
muster - 1
mustered - 7
mutter - 3
mutual - 7
mutually - 2
mutually - 1
muzzle - 4
muzzled - 1
my - 4957
my - 376
myndus - 1
myrrh - 18
myrtle - 6
myself - 140
mysia - 2
mysteries - 25
mysterious - 7
mysterious - 1
mystery - 31
mystical - 14
mystically - 12
mystically - 1
n - 1
naalol - 3
naama - 4
naaman - 17
naamathite - 4
naara - 3
naarai - 1
naaratha - 1
naaria - 3
naas - 9
naasson - 4
nabaioth - 1
nabajoth - 4
nabal - 25
nabat - 26
nabath - 1
nabo - 2
nabo - 3
nabonadius - 1
nabonydus - 2
nabopolassar - 1
naboth - 22
nabuchodonosor - 139
nabutheans - 2
nabuzardan - 16
nachon - 1
nachor - 20
nadab - 23
nadabia - 1
nagge - 1
nahabi - 1
nahaliel - 2
naham - 2
nahamani - 1
naharai - 2
nahason - 1
nahasson - 9
nahath - 5
nahum - 10
nail - 11
nailed - 2
nails - 2
nails - 12
naim - 1
najoth - 8
naked - 6
naked - 30
naked - 18
nakedness - 44
name - 1096
named - 5
named - 50
named - 41
namely - 3
names - 51
names - 89
nameth - 2
naming - 2
namsi - 5
namuel - 3
namuelites - 1
nanea - 4
napheg - 1
naphis - 3
napkin - 3
narcissus - 1
narration - 5
narrations - 1
narrow - 15
nasia - 2
nathan - 47
nathan - 1
nathanael - 20
nathania - 2
nathanias - 19
nathanmelech - 1
nathineans - 2
nathinites - 17
nation - 173
nation - 4
nation - 71
nations - 533
native - 11
natives - 1
nativity - 10
natural - 17
natural - 1
naturally - 2
nature - 26
nature - 11
natured - 1
natures - 1
naught - 3
naughtiness - 2
naughty - 1
nave - 2
navel - 4
naves - 1
navies - 1
navigable - 1
navy - 6
nay - 9
nazarene - 1
nazarenes - 1
nazareth - 31
nazarite - 12
nazarites - 7
ndly - 1
ne - 2
neapolis - 1
near - 240
nearer - 8
nearer - 2
nearest - 3
nearly - 2
neat - 1
nebahaz - 1
nebai - 1
neballat - 1
nebo - 8
nebsan - 1
neceb - 1
necessaries - 12
necessarily - 1
necessary - 9
necessary - 53
necessities - 10
necessity - 29
nechao - 8
neck - 75
necklaces - 1
necks - 24
necks - 2
necoda - 4
need - 74
need - 1
needed - 2
needed - 1
needest - 1
needeth - 7
needful - 4
needle - 3
needs - 13
needy - 50
neghinoth - 1
neglect - 3
neglect - 11
neglected - 7
neglecteth - 3
neglecting - 1
neglecting - 5
negligence - 5
negligences - 2
negligent - 4
negligently - 1
negotiate - 1
nehelamite - 3
nehelescol - 1
nehemia - 1
nehemias - 29
nehiel - 1
neigh - 1
neighbor - 3
neighborhood - 1
neighbors - 1
neighbors - 1
neighbour - 20
neighbour - 89
neighbour - 35
neighbour - 4
neighbourhood - 1
neighbouring - 6
neighbouring - 5
neighbours - 42
neighed - 1
neigheth - 1
neighing - 4
neither - 671
neither - 26
nemra - 1
nemrim - 2
nemrod - 4
neomenia - 1
neophyte - 2
nephath-dor - 1
nepheg - 3
nephew - 1
nephews - 1
nephi - 1
nephtali - 33
nephtalites - 1
nephthali - 23
nephthalim - 2
nephthar - 1
nephthuim - 1
nephtoa - 2
nephtuim - 1
nephusim - 1
nephussim - 1
ner - 17
neregel - 3
nereus - 1
nergel - 1
neri - 3
nerias - 9
nesib - 1
nesroch - 2
nest - 16
nests - 4
net - 36
nether - 9
nethuphati - 1
netophathi - 2
netophathite - 7
netophati - 1
nets - 8
nets - 9
nettle - 1
nettles - 3
netupha - 2
network - 10
networks - 2
never - 162
nevertheless - 48
new - 1
new - 240
new - 3
new - 3
newborn - 1
newly - 4
newness - 3
news - 11
newsletter - 1
next - 88
nicanor - 46
nicanor - 1
nicator - 2
nice - 3
nicely - 1
niceness - 1
nicodemus - 6
nicolaites - 3
nicolas - 1
nicopolis - 2
niece - 1
niger - 1
niggard - 1
niggardliness - 1
niggardly - 1
nigh - 70
night - 141
night - 192
nights - 14
nights - 16
nile - 1
nine - 50
nineteen - 3
nineteenth - 6
ninety - 11
ninety-eight - 2
ninety-five - 4
ninety-nine - 5
ninety-six - 2
ninety-two - 2
nineve - 2
ninive - 41
ninivites - 1
ninth - 37
nisan - 4
nisi - 2
nitre - 2
no - 6
no - 1775
no-ammon - 2
noa - 5
noadaia - 1
noadias - 1
nob - 1
nobe - 12
nobility - 1
noble - 19
nobleman - 3
nobles - 36
noblest - 3
nobly - 1
nobody - 4
nobody - 1
nocentes - 1
nodab - 1
noe - 22
noe - 40
noema - 1
noeman - 2
noemanites - 1
noemi - 20
noetus - 1
noga - 1
noge - 1
nohaa - 1
nohesta - 1
nohestan - 1
noheston - 1
noise - 8
noise - 83
noised - 6
noises - 1
noisome - 1
noisy - 1
noli - 1
nomen - 1
nominatum - 1
nomine - 1
non-profit - 1
none - 286
nonne - 1
nonproprietary - 1
noon - 2
noon - 13
noonday - 9
noontide - 1
nophe - 1
nopheth - 1
nor - 1079
noran - 1
north - 161
northern - 6
northward - 8
northwest - 1
nos - 1
nose - 8
noses - 2
noster - 2
nostrils - 9
nostris - 1
not - 8548
notable - 2
notably - 1
note - 2
note - 20
noted - 4
notes - 4
nothing - 115
