---------- LEXICON ----------
kinds - 33
kine - 20
king - 2957
kingdom - 480
kingdoms - 71
kingly - 5
kings - 558
kinsfolks - 4
kinsman - 41
kinsmen - 16
kinswoman - 1
kir-haraseth - 1
kiss - 22
kissed - 27
kisses - 1
kisseth - 1
kissing - 5
kitchens - 2
kite - 4
kites - 1
knead - 1
kneaded - 1
knee - 9
kneel - 1
kneeled - 1
kneeling - 7
knees - 30
knelt - 1
knew - 200
knewest - 7
knife - 4
knit - 3
knives - 4
knock - 7
knocked - 1
knocketh - 3
knocking - 3
knots - 1
know - 902
knowest - 106
knoweth - 125
knowing - 104
knowledge - 210
knowledges - 1
known - 291
knows - 1
korah - 1
l - 3
laabim - 2
laad - 1
laada - 1
laadan - 1
laban - 35
labana - 1
labanath - 1
labor - 1
laborer - 3
laborious - 1
labour - 158
laboured - 36
labourer - 8
labourers - 13
labourest - 1
laboureth - 9
labouring - 6
labours - 46
lace - 3
lacedemon - 1
lacedemonians - 1
lachis - 25
lad - 1
ladder - 2
ladders - 1
laded - 2
laden - 8
lading - 2
lady - 11
lael - 1
laetatus - 1
lagus - 1
lahela - 1
lahem - 1
laid - 304
lain - 6
lais - 7
laisa - 2
laity - 1
lake - 11
lam - 1
lamb - 102
lambs - 82
lame - 31
lamech - 12
lamed - 7
lament - 28
lamentable - 3
lamentation - 35
lamentations - 12
lamented - 11
lamenteth - 1
lamenting - 3
laments - 4
lamia - 1
lamma - 2
lamp - 33
lamps - 47
lampsacus - 1
lamuel - 3
lance - 1
lances - 3
lancets - 1
land - 1762
landmark - 1
landmarks - 2
lands - 66
lanes - 1
language - 25
languages - 10
languish - 7
languished - 6
languishes - 1
languisheth - 1
languishing - 4
lanterns - 1
laodicea - 7
laodiceans - 6
laomin - 1
lap - 5
lapidary - 3
lapidoth - 1
lapped - 4
large - 27
largeness - 1
larger - 3
larus - 2
lasciviousness - 3
last - 180
lasted - 1
lasthenes - 2
lasting - 5
latchet - 5
late - 8
lately - 8
latent - 1
later - 4
lateward - 4
latin - 27
latitude - 2
latrunculos - 1
latter - 60
lattice - 1
lattices - 2
latusim - 1
latussim - 1
lauda - 2
laudate - 6
laudem - 1
laugh - 29
laughed - 16
laugheth - 1
laughing - 1
laughingstock - 3
laughter - 12
launch - 1
launched - 3
laurence - 1
laver - 20
lavers - 5
law - 735
lawful - 54
lawfully - 5
lawgiver - 7
lawgivers - 2
lawns - 1
laws - 78
lawsuits - 2
lawyer - 2
lawyers - 7
lay - 261
layeth - 11
laying - 34
lazarus - 17
lead - 72
leader - 29
leaders - 8
leadest - 3
leadeth - 30
leading - 7
leads - 2
leaf - 11
league - 37
leagues - 1
lean - 18
leaned - 9
leaner - 1
leaneth - 1
leaning - 11
leanness - 1
leap - 5
leaped - 12
leapeth - 1
leaping - 7
leapt - 3
learn - 66
learned - 67
learning - 19
least - 69
leather - 1
leathern - 2
leave - 155
leaven - 34
leavened - 15
leaves - 22
leaveth - 10
leaving - 45
leavings - 3
lebana - 2
lebaoth - 1
lebna - 9
lebni - 1
lebnites - 1
lebona - 1
lecha - 1
lechi - 1
leci - 1
lecum - 1
led - 107
ledan - 3
leddest - 1
ledge - 4
ledges - 1
leedan - 3
leeks - 1
lees - 7
left - 427
leftest - 1
leg - 1
legacy - 1
legal - 4
legally - 1
legion - 8
legions - 3
legislative - 1
legs - 13
leheman - 1
leheth - 2
leisure - 3
lend - 17
lender - 3
lendest - 1
lendeth - 6
lending - 3
length - 87
lengthen - 2
lengthened - 2
lenity - 1
lent - 12
lentils - 4
leopard - 7
leopards - 2
leper - 20
lepers - 9
leprosy - 70
leprous - 1
lesa - 1
lesem - 2
less - 56
lessen - 1
lessened - 3
lessening - 1
lesser - 20
lesson - 3
lessons - 13
lest - 361
let - 1761
letter - 57
letters - 73
letteth - 3
letting - 6
lettuce - 2
lev - 4
levavi - 3
level - 3
levels - 1
lever - 1
levi - 90
leviathan - 8
levite - 28
levites - 242
levitical - 12
leviticus - 30
levity - 2
levy - 3
lewd - 3
lia - 27
liability - 3
liable - 6
liar - 11
liars - 10
lib - 5
libanus - 81
libation - 16
libations - 52
liberal - 4
liberally - 1
liberties - 1
libertine - 1
libertines - 2
liberty - 40
library - 5
libya - 3
libyans - 6
license - 23
licensed - 1
lick - 4
licked - 4
lie - 144
lied - 12
liers - 1
lies - 48
liest - 7
lieth - 40
lieu - 2
lieutenant - 1
lieutenants - 2
life - 713
lifeless - 2
lifetime - 7
lift - 92
lifted - 188
lifter - 1
liftest - 2
lifteth - 12
lifting - 34
light - 323
lighted - 8
lighten - 2
lightened - 2
lighteneth - 1
lighter - 4
lightest - 1
lighteth - 1
lighting - 3
lightly - 3
lightness - 2
lightning - 19
lightnings - 14
lights - 19
lightsome - 5
ligurius - 2
like - 949
liked - 4
likely - 4
liken - 3
likened - 14
likeness - 51
likenesses - 1
likewise - 33
lilies - 18
lily - 11
limb - 1
limbo - 2
limbs - 4
limit - 2
limitation - 3
limited - 7
limiteth - 1
limits - 16
line - 18
linen - 100
lines - 8
linger - 2
lingered - 1
lingereth - 1
link - 1
linked - 4
links - 3
lintel - 2
lintels - 2
linus - 1
lion - 111
lion-like - 1
lioness - 14
lionesses - 1
lions - 65
lip - 2
lips - 136
liquids - 3
liquor - 1
list - 2
lit - 1
literal - 2
literally - 21
literary - 13
lithostrotos - 1
litigious - 1
litter - 3
litters - 1
little - 432
liturgical - 1
liturgy - 3
live - 285
lived - 91
lively - 8
liver - 23
lives - 41
livest - 5
liveth - 110
living - 239
lizard - 2
lo - 51
lo-ammi - 1
lo-ruhamah - 1
load - 5
loaded - 4
loaden - 1
loading - 1
loaf - 5
loan - 2
loath - 1
loathe - 2
loatheth - 1
loathsome - 2
loaves - 80
lobna - 8
lobni - 5
located - 7
locations - 1
lock - 1
locking - 1
locks - 12
locust - 16
locusts - 39
lod - 4
lodabar - 3
lodge - 18
lodged - 15
lodgeth - 4
lodging - 9
lodgings - 2
loft - 2
loftiness - 5
lofty - 10
log - 1
loins - 53
lois - 1
long - 294
long-limbed - 1
long-lived - 1
longanimity - 1
longed - 7
longer - 52
longeth - 3
longimanus - 1
longing - 3
longlived - 2
longs - 1
longsuffering - 8
look - 166
looked - 129
lookedst - 1
lookest - 1
looketh - 51
looking - 63
lookingglasses - 1
looks - 5
loomim - 1
loop - 2
loops - 9
loose - 34
loosed - 31
looseth - 3
loosing - 6
lord - 8472
lording - 1
lords - 28
lose - 32
loseth - 3
loss - 27
losses - 1
lost - 69
lot - 147
lotan - 7
lots - 38
loud - 76
louder - 3
louse - 1
love - 320
loved - 134
lovedst - 1
loveliness - 1
lovely - 8
lover - 4
lovers - 23
loves - 3
lovest - 15
loveth - 79
loving - 9
low - 46
lower - 31
lowering - 1
lowest - 22
lowing - 2
lowliness - 1
lowly - 3
lowness - 2
loyal - 1
lucifer - 5
lucius - 3
luck - 1
lucky - 1
lucre - 6
lud - 2
ludim - 2
luith - 2
luke - 42
lukewarm - 1
lump - 7
lumps - 1
lunatic - 2
lunatics - 1
lungs - 2
lurch - 1
lurking - 2
lust - 36
lusted - 1
lusteth - 1
lusts - 11
lutes - 2
luther - 1
luxurious - 3
luxury - 4
luza - 7
lybia - 1
lycaonia - 1
lycaonian - 1
lycia - 2
lydda - 4
lydia - 4
lydians - 3
lye - 1
lying - 101
lyre - 1
lysanias - 1
lysias - 31
lysimachus - 7
lystra - 8
m - 1
maacha - 28
maachathi - 1
maachati - 1
maaddi - 1
maai - 1
maala - 4
maara - 1
maasai - 1
maasia - 9
maasias - 16
maazia - 1
maaziau - 1
mabsam - 2
mabsar - 2
mac - 8
macces - 1
maceda - 9
macedonia - 31
macedonian - 4
macedonians - 7
macelloth - 5
maceloth - 2
macenias - 2
macer - 1
machabees - 46
machabeus - 37
machalath - 1
machathi - 1
machati - 5
machbani - 1
machbena - 1
machi - 1
machinations - 1
machine-readable - 1
machir - 24
machirites - 1
machmas - 11
machmethath - 3
mad - 22
madaba - 2
madai - 2
madan - 2
made - 1789
madest - 13
madia - 2
madian - 55
madianite - 3
madianites - 13
madman - 2
madmena - 1
madness - 12
madon - 2
maeleth - 2
magala - 1
magdal - 3
magdalel - 1
magdalen - 12
magdalgad - 1
magdalum - 1
magdiel - 2
magedan - 1
mageddo - 11
mageddon - 2
mageth - 2
magic - 3
magical - 1
magician - 3
magicians - 17
magistrate - 2
magistrates - 30
magnificence - 20
magnificent - 5
magnified - 43
magnify - 25
magnifying - 1
magnus - 1
magog - 7
magor-missabib - 1
magron - 2
magus - 1
mahalath - 1
mahalon - 4
mahanaim - 2
maharai - 2
mahath - 4
mahazioth - 2
maheleth - 3
mahida - 2
mahir - 1
mahol - 1
mahomet - 2
mahumite - 1
maid - 37
maid-servant - 16
maid-servants - 9
maiden - 7
maidens - 10
maids - 24
mail - 9
maiman - 1
maimed - 5
main - 2
mainsail - 1
maintain - 3
maintained - 6
maintainers - 1
maintaineth - 3
maintaining - 4
maintenance - 3
majestic - 1
majesty - 53
major - 1
make - 1049
maker - 25
makers - 5
makes - 14
makest - 14
maketh - 101
making - 86
maktesh - 1
malachias - 8
malalai - 1
malaleel - 8
malasar - 2
malchus - 2
male - 49
male-kind - 4
malediction - 7
maledictions - 1
malefactor - 1
malefactors - 1
males - 16
malice - 42
malices - 1
malicious - 7
maliciously - 2
malignant - 9
malignity - 1
mallos - 1
maloch - 1
mambre - 11
mambres - 3
mammon - 9
mamuchan - 3
mamzer - 1
man - 3131
man-servant - 14
manacles - 3
manage - 1
managed - 3
management - 1
manager - 1
manahat - 1
manahath - 2
manahem - 10
manahen - 1
manaim - 5
manasse - 2
manasses - 159
manchild - 2
mandate - 1
mandrakes - 6
mane - 2
manes - 1
manfully - 23
manger - 5
mangled - 1
manhu - 1
manicheans - 1
manifest - 63
manifestation - 7
manifestations - 1
manifested - 14
manifesteth - 1
manifesting - 1
manifestly - 5
manifests - 1
manifold - 24
manilius - 1
mankind - 18
manna - 23
manner - 353
manners - 13
mans - 1
mansion - 1
mansions - 8
manslaughter - 2
manslayer - 2
manslayers - 1
mantle - 12
manue - 12
many - 886
maoch - 1
maon - 7
maonathi - 2
maozim - 3
map - 1
mapsam - 1
mara - 7
marai - 1
maraia - 1
maraioth - 5
maran-atha - 2
maranatha - 2
marble - 8
march - 22
marched - 32
marches - 1
marching - 7
marcionites - 1
mardochai - 68
mardochias - 1
mares - 1
maresa - 10
mareth - 1
mariam - 1
marimuth - 2
mariners - 7
marius - 1
mark - 72
marked - 8
market - 11
marketplace - 4
marking - 1
marks - 3
marma - 1
marred - 1
marriage - 52
marriageable - 1
marriages - 6
married - 41
marries - 1
marrieth - 11
marrow - 12
marry - 43
marrying - 8
marsana - 1
marshes - 2
marshy - 2
mart - 2
martha - 14
martin - 3
marts - 1
martyr - 1
martyrdom - 8
martyrs - 7
marvelled - 4
marvellous - 1
marvelous - 1
mary - 74
masal - 2
masaloth - 1
masepha - 1
maserephoth - 1
maserites - 1
maserophot - 1
masia - 1
masma - 4
masmana - 1
masobia - 1
mason - 2
masons - 10
maspha - 23
masphath - 21
masphe - 2
masreca - 2
mass - 3
massa - 2
massacre - 1
massacred - 1
massem - 1
massy - 1
mast - 3
master - 194
mastering - 1
masters - 41
mastery - 3
mastic - 1
masts - 1
match - 3
material - 2
mathan - 5
mathana - 2
mathanai - 2
mathanaias - 1
mathania - 9
mathanias - 5
mathaniau - 1
mathanite - 1
mathat - 2
mathatha - 2
mathathias - 25
mathlusala - 1
mathusael - 2
mathusala - 4
mathusale - 2
matred - 2
matrimony - 2
matt - 19
matter - 71
matters - 21
matthanias - 1
matthew - 40
matthias - 4
maturity - 1
mauman - 1
maviael - 2
maximum - 1
may - 1691
maybe - 1
mayest - 40
mayst - 128
mazers - 1
me - 4377
mea - 3
meadow - 2
meadows - 1
meal - 18
mealtime - 1
meam - 1
mean - 46
meaner - 2
meanest - 10
meaneth - 14
meaning - 54
meanings - 1
means - 81
meant - 27
meantime - 1
measurable - 1
measure - 121
measured - 51
measures - 28
measureth - 1
measuring - 10
meat - 122
meats - 50
meaux - 1
mecherathite - 1
mechmas - 1
mechnedebai - 1
medaba - 5
medad - 2
meddin - 1
meddle - 3
meddleth - 1
meddling - 2
mede - 4
medemena - 2
medes - 41
media - 7
mediam - 1
mediator - 12
mediatorship - 3
medicine - 3
medicines - 6
meditate - 23
meditated - 8
meditating - 1
meditation - 11
mediterranean - 1
medium - 5
medley - 1
meek - 27
meekest - 1
meekly - 1
meekness - 12
meet - 151
meetabel - 2
meetest - 1
meeteth - 4
meeting - 7
meetings - 1
megbis - 1
megphias - 1
mehusim - 1
mei - 2
mejarcon - 1
melcha - 11
melchi - 2
melchia - 6
melchias - 10
melchiel - 3
melchielites - 1
melchiram - 1
melchisedech - 12
melchisua - 5
melchom - 10
melcias - 1
melea - 1
melech - 3
melita - 2
mello - 10
mellothi - 2
melluch - 4
meloch - 1
melodious - 1
melody - 10
melons - 1
melothus - 1
melt - 20
melted - 23
melteth - 3
meltias - 1
melting - 1
mem - 7
member - 7
members - 36
memento - 1
memmius - 1
memoirs - 2
memorial - 35
memory - 37
memphis - 8
men - 2057
men-servants - 10
menander - 1
menchildren - 1
mend - 2
mendacium - 1
mended - 1
mendicant - 1
mending - 2
menelaus - 20
menna - 1
menni - 1
mennith - 1
menstealers - 1
menstruous - 8
mention - 10
mentioned - 31
mentioning - 1
mentions - 1
mephaath - 4
meraioth - 2
merala - 1
merari - 37
merarites - 2
merchandise - 13
merchandises - 1
merchant - 9
merchantability - 1
merchants - 36
mercies - 52
merciful - 70
mercifully - 2
merciless - 1
mercury - 2
mercy - 501
mere - 8
mered - 2
merely - 2
meremoth - 1
merezebel - 1
meribah - 1
meribbaal - 5
merimuth - 3
merit - 7
merits - 4
merob - 4
merodach - 3
merom - 2
merome - 1
meronathite - 2
meroz - 3
merrha - 1
merry - 22
mes - 1
mesa - 2
meselemia - 3
mesezebel - 1
meshes - 1
mesizabel - 1
mesollam - 1
mesopotamia - 27
mesphar - 1
mespharath - 1
mesphe - 1
mesrai - 1
mesraim - 2
mesram - 1
mess - 6
messa - 2
message - 8
messages - 2
messal - 1
messalemeth - 1
messenger - 30
messengers - 98
messes - 5
messiah - 2
messias - 6
messulam - 1
met - 69
metabeel - 1
metal - 2
metaphor - 3
metaphors - 3
mete - 5
meteors - 1
methca - 2
method - 1
methods - 1
methought - 1
metri - 1
meum - 2
meus - 3
meza - 3
mezaab - 2
miamin - 5
mibahar - 1
mice - 6
micha - 17
michael - 20
michaia - 4
michas - 16
michea - 1
micheas - 39
michol - 21
mid-day - 1
midday - 8
middle - 19
middle-aged - 1
midianites - 1
midland - 1
midnight - 15
midst - 536
midway - 1
midwife - 3
midwives - 7
might - 625
mightest - 16
mightier - 13
mighties - 1
mightily - 7
mighty - 192
milch - 1
mild - 5
mildew - 6
mildly - 3
mildness - 11
mile - 1
miles - 1
miletus - 3
milicho - 1
militant - 3
military - 1
milk - 53
milked - 1
mill - 5
millet - 2
million - 1
millions - 1
millstone - 8
mimicked - 1
mina - 1
mind - 255
minded - 13
mindful - 46
minding - 1
minds - 19
mine - 63
mines - 2
mingle - 2
mingled - 26
mingling - 4
minister - 90
ministered - 36
ministereth - 2
ministering - 6
ministers - 47
ministration - 6
ministries - 6
ministry - 80
minstrel - 2
minstrels - 1
mint - 2
minue - 1
minute - 2
miphiboseth - 18
miracle - 19
miracles - 45
miraculous - 5
miraculously - 5
mire - 16
mirror - 1
mirrors - 1
mirth - 13
miry - 2
misaam - 1
misach - 15
misael - 9
misbehave - 1
miscarried - 1
miscarry - 1
mischief - 11
mischiefs - 1
mischievous - 8
miserable - 12
miserably - 2
misereatur - 1
miserere - 3
misericordiam - 1
misericordias - 1
miseries - 24
misery - 22
misor - 2
misphat - 2
misrepresentations - 1
misrepresenting - 1
miss - 1
missed - 3
missing - 3
mission - 11
mississippi - 1
mist - 15
mistake - 5
mistaken - 1
mistaking - 1
mistress - 11
mistresses - 1
mistrust - 1
mists - 1
misty - 1
misused - 1
mite - 2
mites - 3
mithridates - 2
mitigate - 3
mitigated - 3
mitre - 12
mitres - 5
mitylene - 1
mixed - 13
mixt - 3
mixture - 6
mizael - 1
mna - 1
mnason - 1
mnestheus - 1
moab - 174
moabite - 2
moabites - 36
moabitess - 6
moadia - 1
moaning - 1
mobonnai - 1
mochona - 1
mochori - 1
mock - 9
mocked - 24
mocker - 2
mockeries - 6
mockers - 1
mockery - 4
mocketh - 1
mocking - 6
mocking-stock - 1
model - 1
moderate - 4
moderated - 2
moderately - 1
moderation - 4
modern - 8
modernized - 1
moderns - 1
modest - 6
modesty - 10
modification - 1
modified - 1
modin - 9
mohola - 1
moholi - 12
moholites - 1
moiety - 1
moist - 2
moistened - 2
moistening - 1
moisture - 5
molada - 4
molathi - 1
molathite - 1
molchom - 1
mole - 1
moles - 1
molest - 6
molested - 5
molid - 1
mollifying - 1
moloch - 13
molten - 30
moment - 17
momentary - 2
moments - 2
monarchies - 1
money - 183
moneychangers - 1
monster - 3
monsters - 6
monstrous - 7
month - 296
monthly - 4
months - 64
monument - 18
monuments - 8
moon - 74
moons - 15
moos - 1
mophim - 1
moral - 3
morality - 3
morals - 6
morasthi - 1
morasthite - 1
morasti - 1
more - 866
moreover - 128
moria - 2
morning - 253
mornings - 2
morrow - 59
morsel - 10
morsels - 2
mortal - 29
mortality - 2
mortally - 2
mortals - 2
mortar - 20
mortars - 9
morter - 2
mortgage - 1
mortification - 6
mortify - 3
mortises - 3
mosa - 6
mosabab - 1
mosaic - 1
mosaical - 1
mosallam - 1
mosel - 1
mosera - 2
moseroth - 2
moses - 829
mosoch - 8
mosollam - 22
mosollamia - 1
mosollamith - 1
mosollamoth - 2
most - 472
mote - 6
moth - 12
motheaten - 3
mother - 345
mother-in - 1
mother-in-law - 18
mothers - 10
motion - 9
motions - 5
mount - 274
mountain - 201
mountains - 246
mounted - 5
mounteth - 1
mounts - 1
mourn - 55
mourned - 51
mourner - 2
mourners - 6
mournest - 1
mourneth - 7
mournful - 3
mourning - 95
mourns - 1
mouse - 2
mouth - 489
mouths - 20
move - 31
moveable - 1
moveables - 1
moved - 135
moveth - 7
moving - 3
mower - 2
mowing - 1
moyses - 1
much - 451
mud - 1
muddy - 1
mulberries - 1
mulberry - 2
mule - 10
mules - 9
multipied - 1
multiple - 1
multiplicati - 1
multiplices - 1
multiplicity - 1
multiplied - 95
multipliest - 1
multiplieth - 8
multiply - 55
multiplying - 2
multitude - 479
multitudes - 51
munim - 2
murder - 21
murdered - 7
murderer - 15
murderers - 13
murdering - 3
murders - 5
murmur - 19
murmured - 21
murmurers - 2
murmuring - 19
murmurings - 4
murrain - 2
musach - 2
museth - 1
musi - 8
music - 15
musical - 14
musician - 1
musicians - 5
musing - 1
musites - 1
must - 236
mustard - 7
mustardseed - 1
muster - 1
mustered - 7
mutter - 3
mutual - 7
mutually - 3
muzzle - 4
muzzled - 1
my - 5333
myndus - 1
myrrh - 18
myrtle - 6
myself - 140
mysia - 2
mysteries - 25
mysterious - 8
mystery - 31
mystical - 14
mystically - 13
n - 1
naalol - 3
naama - 4
naaman - 17
naamathite - 4
naara - 3
naarai - 1
naaratha - 1
naaria - 3
naas - 9
naasson - 4
nabaioth - 1
nabajoth - 4
nabal - 25
nabat - 26
nabath - 1
nabo - 5
nabonadius - 1
nabonydus - 2
nabopolassar - 1
naboth - 22
nabuchodonosor - 139
nabutheans - 2
nabuzardan - 16
nachon - 1
nachor - 20
nadab - 23
nadabia - 1
nagge - 1
nahabi - 1
nahaliel - 2
naham - 2
nahamani - 1
naharai - 2
nahason - 1
nahasson - 9
nahath - 5
nahum - 10
nail - 11
nailed - 2
nails - 14
naim - 1
najoth - 8
naked - 54
nakedness - 44
name - 1096
named - 96
namely - 3
names - 140
nameth - 2
naming - 2
namsi - 5
namuel - 3
namuelites - 1
nanea - 4
napheg - 1
naphis - 3
napkin - 3
narcissus - 1
narration - 5
narrations - 1
narrow - 15
nasia - 2
nathan - 48
nathanael - 20
nathania - 2
nathanias - 19
nathanmelech - 1
nathineans - 2
nathinites - 17
nation - 248
nations - 533
native - 11
natives - 1
nativity - 10
natural - 18
naturally - 2
nature - 37
natured - 1
natures - 1
naught - 3
naughtiness - 2
naughty - 1
nave - 2
navel - 4
naves - 1
navies - 1
navigable - 1
navy - 6
nay - 9
nazarene - 1
nazarenes - 1
nazareth - 31
nazarite - 12
nazarites - 7
ndly - 1
ne - 2
neapolis - 1
near - 240
nearer - 10
nearest - 3
nearly - 2
neat - 1
nebahaz - 1
nebai - 1
neballat - 1
nebo - 8
nebsan - 1
neceb - 1
necessaries - 12
necessarily - 1
necessary - 62
necessities - 10
necessity - 29
nechao - 8
neck - 75
necklaces - 1
necks - 26
necoda - 4
need - 75
needed - 3
needest - 1
needeth - 7
needful - 4
needle - 3
needs - 13
needy - 50
neghinoth - 1
neglect - 14
neglected - 7
neglecteth - 3
neglecting - 6
negligence - 5
negligences - 2
negligent - 4
negligently - 1
negotiate - 1
nehelamite - 3
nehelescol - 1
nehemia - 1
nehemias - 29
nehiel - 1
neigh - 1
neighbor - 3
neighborhood - 1
neighbors - 2
neighbour - 148
neighbourhood - 1
neighbouring - 11
neighbours - 42
neighed - 1
neigheth - 1
neighing - 4
neither - 697
nemra - 1
nemrim - 2
nemrod - 4
neomenia - 1
neophyte - 2
nephath-dor - 1
nepheg - 3
nephew - 1
nephews - 1
nephi - 1
nephtali - 33
nephtalites - 1
nephthali - 23
nephthalim - 2
nephthar - 1
nephthuim - 1
nephtoa - 2
nephtuim - 1
nephusim - 1
nephussim - 1
ner - 17
neregel - 3
nereus - 1
nergel - 1
neri - 3
nerias - 9
nesib - 1
nesroch - 2
nest - 16
nests - 4
net - 36
nether - 9
nethuphati - 1
netophathi - 2
netophathite - 7
netophati - 1
nets - 17
nettle - 1
nettles - 3
netupha - 2
network - 10
networks - 2
never - 162
nevertheless - 48
new - 247
newborn - 1
newly - 4
newness - 3
news - 11
newsletter - 1
next - 88
nicanor - 47
nicator - 2
nice - 3
nicely - 1
niceness - 1
nicodemus - 6
nicolaites - 3
nicolas - 1
nicopolis - 2
niece - 1
niger - 1
niggard - 1
niggardliness - 1
niggardly - 1
nigh - 70
night - 333
nights - 30
nile - 1
nine - 50
nineteen - 3
nineteenth - 6
ninety - 11
ninety-eight - 2
ninety-five - 4
ninety-nine - 5
ninety-six - 2
ninety-two - 2
nineve - 2
ninive - 41
ninivites - 1
ninth - 37
nisan - 4
nisi - 2
nitre - 2
no - 1781
no-ammon - 2
noa - 5
noadaia - 1
noadias - 1
nob - 1
nobe - 12
nobility - 1
noble - 19
nobleman - 3
nobles - 36
noblest - 3
nobly - 1
nobody - 5
nocentes - 1
nodab - 1
noe - 62
noema - 1
noeman - 2
noemanites - 1
noemi - 20
noetus - 1
noga - 1
noge - 1
nohaa - 1
nohesta - 1
nohestan - 1
noheston - 1
noise - 91
noised - 6
noises - 1
noisome - 1
noisy - 1
noli - 1
nomen - 1
nominatum - 1
nomine - 1
non-profit - 1
none - 286
nonne - 1
nonproprietary - 1
noon - 15
noonday - 9
noontide - 1
nophe - 1
nopheth - 1
nor - 1079
noran - 1
north - 161
northern - 6
northward - 8
northwest - 1
nos - 1
nose - 8
noses - 2
noster - 2
nostrils - 9
nostris - 1
not - 8548
notable - 2
notably - 1
note - 22
noted - 4
notes - 4
nothing - 350
notice - 29
notified - 2
notifies - 1
notion - 1
notions - 1
notorious - 2
notus - 1
notwithstanding - 12
nought - 21
nourish - 7
nourished - 17
nourisheth - 5
nourishing - 1
nourishment - 3
novelties - 1
noviceship - 1
now - 1433
nowhere - 1
nowise - 1
num - 12
number - 285
numbered - 80
numbereth - 3
numbering - 7
numbers - 47
numenius - 4
numeral - 1
numerous - 16
nun - 37
nunc - 1
nurse - 10
nursed - 4
nurses - 1
nursing - 1
nut - 4
nuts - 3
nymphas - 1
o - 1275
oak - 19
oaks - 3
oar - 1
oars - 2
oath - 75
oaths - 8
obadia - 1
obdia - 4
obdias - 2
obed - 19
obededom - 20
obedia - 2
obedience - 34
obedient - 19
obeisance - 1
obey - 72
obeyed - 32
obeyeth - 3
obeying - 8
objected - 1
objecting - 1
objections - 1
objects - 4
oblation - 59
oblations - 16
obligation - 3
obligations - 1
obligatory - 3
oblige - 4
obliged - 20
obligest - 1
obliging - 1
oblique - 3
oblivion - 6
obol - 1
obols - 5
oboth - 3
obscene - 1
obscenity - 1
obscure - 14
obscureth - 1
obscurity - 7
obsequies - 1
observable - 1
observance - 18
observances - 2
observation - 6
observations - 2
observe - 70
observed - 32
observers - 2
observeth - 4
observing - 7
obsessed - 1
obsolete - 1
obstacle - 1
obstetric - 2
obstinacy - 14
obstinate - 10
obstinately - 1
obtain - 34
obtained - 42
obtaineth - 7
obtaining - 6
obtains - 2
occasion - 99
occasionally - 1
occasioned - 2
occasions - 10
occasum - 1
occupation - 5
occupied - 6
occur - 3
occurrence - 1
occurrences - 1
occurs - 2
ocean - 2
ochozath - 1
ochozias - 44
ochran - 5
octave - 6
october - 1
oculos - 1
odaia - 3
odares - 1
ode - 1
oded - 3
odia - 1
odious - 3
odoia - 1
odollam - 8
odollamite - 3
odoriferous - 1
odour - 40
odours - 6
odovia - 1
oduia - 5
odullam - 1
of - 44404
off - 476
offence - 34
offences - 20
offend - 18
offended - 25
offender - 4
offenders - 2
offendeth - 3
offendicula - 1
offending - 4
offends - 1
offenses - 1
offensiones - 1
offer - 326
offered - 294
offerer - 1
offerers - 1
offerest - 4
offereth - 27
offering - 139
offerings - 139
offers - 2
office - 68
officer - 6
officers - 24
offices - 17
official - 3
officious - 1
offscouring - 1
offspring - 26
often - 78
oftentimes - 10
og - 24
oh - 1
oham - 1
ohol - 1
oholai - 1
oholi - 1
oil - 215
ointment - 29
ointments - 14
old - 477
olda - 1
oldest - 1
oldness - 1
oleum - 1
olive - 34
olive-stones - 1
olives - 12
olivet - 11
oliveyard - 1
oliveyards - 9
olla - 1
olokauston - 1
olon - 1
olympias - 1
olympius - 3
omar - 3
omega - 4
omens - 4
omit - 1
omitted - 4
omnes - 3
omnibus - 1
omnipotent - 1
omnipresence - 1
omrai - 1
on - 2341
onam - 4
onan - 7
once - 76
one - 2551
ones - 101
onesimus - 3
onesiphorus - 2
onias - 24
onions - 1
online - 4
only - 404
ono - 5
onset - 2
onycha - 1
onyx - 11
ooliab - 6
ooliba - 9
oolibama - 8
oolla - 8
open - 150
opened - 156
openest - 2
openeth - 15
opening - 29
openly - 13
operation - 6
operations - 2
ophaz - 1
ophel - 4
opher - 5
ophera - 1
ophi - 1
ophim - 1
ophimachus - 1
ophir - 10
ophlal - 2
ophni - 6
ophra - 1
opinion - 35
opinions - 4
opportunities - 2
opportunity - 11
oppose - 9
opposed - 2
opposer - 1
opposes - 1
opposeth - 1
opposing - 4
opposite - 7
opposition - 11
oppositions - 1
oppress - 41
oppressed - 53
oppresseth - 3
oppressing - 6
oppression - 15
oppressions - 4
oppressor - 11
oppressors - 6
opprobrious - 1
or - 1839
oracle - 29
oracles - 3
oration - 1
orationem - 1
orator - 1
oratory - 1
orchard - 12
orchards - 2
ordain - 6
ordained - 27
ordaineth - 1
order - 126
ordered - 37
orderest - 1
ordereth - 3
ordering - 5
orderly - 3
orders - 44
ordinance - 36
ordinances - 38
ordinarilly - 1
ordinary - 4
ordination - 4
oreb - 7
organ - 2
organized - 1
organs - 3
orient - 6
orientals - 1
origin - 4
original - 15
originally - 9
originator - 1
orion - 5
ornament - 11
ornaments - 26
ornan - 11
oronaim - 4
orori - 1
orpha - 2
orphan - 2
orphans - 4
orthodox - 1
orthodoxy - 1
orthography - 1
orthosias - 1
os - 1
osaias - 3
osee - 39
osiris - 1
osprey - 2
ostentation - 2
ostrich - 4
